period_month,outlet_id,therapist_id,scheduled_hours,booked_hours,idle_hours,break_hours,recovery_gap_hours,overtime_hours,split_shift_days,coverage_gap_days,worked_days,day_off_days,schedule_stability_score_0_100,workload_density_ratio,max_consecutive_workdays,burnout_exposure_days,day_off_regularity_ratio,recovery_adequacy_ratio,overtime_pressure_ratio,coverage_gap_pressure_ratio,burnout_exposure_ratio,roster_integrity_score_0_100,roster_integrity_band,roster_integrity_note
2021-03-01,MLT_OUTLET_002,TH_003,158.2114,77.84,51.8933,16.5495,0.6574,0.0,0,0,20,10,89.2563,0.6,4,0,1.0,0.8765333333333333,0.0,0.0,0.0,95.080416,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-03-01,MLT_OUTLET_002,TH_004,130.4065,64.16,42.7733,13.1848,0.5334,0.0,0,0,18,12,89.9296,0.6,4,0,1.0,0.7111999999999999,0.0,0.0,0.0,93.31187200000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-03-01,MLT_OUTLET_003,TH_005,140.5691,69.16,46.1067,13.2713,0.6368,0.0,0,0,19,11,85.9544,0.6,3,0,1.0,0.8490666666666667,0.0,0.0,0.0,93.694208,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-03-01,MLT_OUTLET_003,TH_006,144.2683,70.98,47.32,13.4661,0.7391,0.0,0,0,18,12,87.7229,0.6,4,0,1.0,0.9854666666666666,0.0,0.0,0.0,95.896928,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-04-01,MLT_OUTLET_001,TH_001,118.8943,61.59,35.9033,11.0431,0.9307,0.0,0,0,16,12,88.3502,0.631736,3,0,1.0,1.1,0.0,0.0,0.0,96.272064,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-04-01,MLT_OUTLET_001,TH_002,138.6992,68.24,45.4933,14.9072,0.9235,0.0,0,0,20,10,80.9233,0.6,3,0,1.0,1.1,0.0,0.0,0.0,93.89545600000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-04-01,MLT_OUTLET_002,TH_003,147.2967,72.47,48.3133,14.8945,0.8411,0.0,0,0,18,12,84.8997,0.6,3,0,1.0,1.1,0.0,0.0,0.0,95.16790400000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-04-01,MLT_OUTLET_002,TH_004,106.7232,56.46,31.053,10.2374,0.8735,0.0,0,0,15,12,76.2051,0.645161,4,0,1.0,1.1,0.0,0.0,0.0,92.385632,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-04-01,MLT_OUTLET_003,TH_005,148.6382,73.13,48.7533,13.9698,0.861,0.0,0,0,20,10,90.8818,0.6,3,0,1.0,1.1,0.0,0.0,0.0,97.082176,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-04-01,MLT_OUTLET_003,TH_006,111.2598,58.86,32.373,10.4718,0.4853,0.0,0,0,15,12,78.4289,0.645161,6,0,1.0,0.6470666666666667,0.0,0.0,0.0,88.862048,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-05-01,MLT_OUTLET_001,TH_001,123.5051,68.15,33.1242,11.0431,0.5444,0.0,0,0,16,12,88.3538,0.672926,4,0,1.0,0.7258666666666667,0.0,0.0,0.0,92.98361600000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-05-01,MLT_OUTLET_001,TH_002,88.9723,55.26,17.6973,9.735,0.8435,0.0,0,0,14,12,77.7603,0.757429,4,0,1.0,1.1,0.0,0.0,0.0,92.883296,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-05-01,MLT_OUTLET_002,TH_003,188.8823,95.01,59.8735,19.8594,0.7429,0.0,0,0,24,6,90.9064,0.613429,4,0,0.75,0.9905333333333334,0.0,0.0,0.0,93.476448,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-05-01,MLT_OUTLET_002,TH_004,112.3171,55.26,36.84,10.9874,0.8594,0.0,0,0,15,12,94.8282,0.6,4,0,1.0,1.1,0.0,0.0,0.0,98.34502400000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-05-01,MLT_OUTLET_003,TH_005,148.3333,72.98,48.6533,13.9698,0.5351,0.0,0,0,20,10,85.6209,0.6,4,0,1.0,0.7134666666666667,0.0,0.0,0.0,91.960288,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-05-01,MLT_OUTLET_003,TH_006,117.3577,57.74,38.4933,11.2218,0.7454,0.0,0,0,15,12,80.2102,0.6,4,0,1.0,0.9938666666666666,0.0,0.0,0.0,93.593664,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-06-01,MLT_OUTLET_001,TH_001,154.8711,79.61,47.3843,14.494,0.6725,0.0,0,0,21,9,87.9503,0.626879,4,0,1.0,0.8966666666666666,0.0,0.0,0.0,94.90409600000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-06-01,MLT_OUTLET_001,TH_002,142.668,72.76,44.2278,14.9072,0.6756,0.0,0,0,20,10,81.7503,0.621945,3,0,1.0,0.9007999999999999,0.0,0.0,0.0,92.969696,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-06-01,MLT_OUTLET_002,TH_003,115.3356,73.45,21.1252,11.6621,0.7353,0.0,0,0,15,12,85.3735,0.776631,4,0,1.0,0.9803999999999999,0.0,0.0,0.0,95.08432,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-06-01,MLT_OUTLET_002,TH_004,130.6707,64.29,42.86,13.1848,0.5704,0.0,0,0,18,12,93.7548,0.6,3,0,1.0,0.7605333333333334,0.0,0.0,0.0,95.127936,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-06-01,MLT_OUTLET_003,TH_005,155.8537,76.68,51.12,14.6683,0.8262,0.0,1,0,21,9,81.4931,0.6,3,0,1.0,1.1,0.0,0.0,0.0,92.47779200000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-06-01,MLT_OUTLET_003,TH_006,160.9959,79.21,52.8067,14.9623,0.6661,0.0,0,0,20,10,92.6832,0.6,4,0,1.0,0.8881333333333333,0.0,0.0,0.0,96.316224,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-07-01,MLT_OUTLET_001,TH_001,128.8259,72.46,33.1773,11.7333,0.5576,0.0,0,0,17,12,87.1628,0.685932,3,0,1.0,0.7434666666666666,0.0,0.0,0.0,92.81369600000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-07-01,MLT_OUTLET_001,TH_002,96.4838,61.53,17.5867,10.4304,0.8899,0.0,0,0,15,12,76.0361,0.777712,6,0,1.0,1.1,0.0,0.0,0.0,92.331552,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-07-01,MLT_OUTLET_002,TH_003,156.2937,82.61,45.5509,16.5495,0.858,0.0,1,0,20,10,74.2301,0.64458,4,0,1.0,1.1,0.0,0.0,0.0,90.153632,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-07-01,MLT_OUTLET_002,TH_004,118.7805,58.44,38.96,11.7198,0.9044,0.0,0,0,16,12,85.382,0.6,3,0,1.0,1.1,0.0,0.0,0.0,95.32224000000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-07-01,MLT_OUTLET_003,TH_005,144.8984,71.29,47.5267,13.2713,0.5955,0.0,0,0,19,11,82.2809,0.6,3,0,1.0,0.794,0.0,0.0,0.0,91.857888,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-07-01,MLT_OUTLET_003,TH_006,102.378,50.37,33.58,9.7255,0.5379,0.0,0,0,13,12,81.9299,0.6,4,0,1.0,0.7172000000000001,0.0,0.0,0.0,90.82396800000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-08-01,MLT_OUTLET_001,TH_001,143.6709,82.72,35.0902,13.1136,0.8144,0.0,0,0,19,11,90.679,0.702147,5,0,1.0,1.0858666666666668,0.0,0.0,0.0,97.01728,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-08-01,MLT_OUTLET_001,TH_002,97.0464,67.51,12.068,10.4304,0.8096,0.0,0,0,15,12,81.6097,0.84835,6,0,1.0,1.0794666666666666,0.0,0.0,0.0,94.115104,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-08-01,MLT_OUTLET_002,TH_003,149.9395,73.83,49.1204,15.722,0.8319,0.0,0,0,19,11,93.3509,0.600486,4,0,1.0,1.1,0.0,0.0,0.0,97.872288,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-08-01,MLT_OUTLET_002,TH_004,135.0,66.42,44.28,13.1848,0.8589,0.0,0,0,18,12,88.2604,0.6,3,0,1.0,1.1,0.0,0.0,0.0,96.243328,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-08-01,MLT_OUTLET_003,TH_005,177.9268,87.54,58.36,16.7638,0.928,0.0,0,0,24,6,84.1306,0.6,3,0,0.75,1.1,0.0,0.0,0.0,91.42179200000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-08-01,MLT_OUTLET_003,TH_006,115.6708,72.83,22.0201,11.1699,0.6054,0.0,0,0,16,12,79.216,0.767843,5,0,1.0,0.8072,0.0,0.0,0.0,91.03551999999999,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-09-01,MLT_OUTLET_001,TH_001,163.8415,80.61,53.74,15.1842,0.8638,0.0,0,0,22,8,85.7099,0.6,4,0,1.0,1.1,0.0,0.0,0.0,95.42716800000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-09-01,MLT_OUTLET_001,TH_002,94.4418,58.67,18.7723,10.4304,0.6241,0.0,0,0,15,12,77.8056,0.757596,4,0,1.0,0.8321333333333333,0.0,0.0,0.0,90.883392,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-09-01,MLT_OUTLET_002,TH_003,143.0885,84.35,32.9826,14.772,0.6869,0.0,0,0,19,11,84.0951,0.718897,4,0,1.0,0.9158666666666666,0.0,0.0,0.0,93.90083200000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-09-01,MLT_OUTLET_002,TH_004,102.3756,54.16,29.788,10.2374,0.6592,0.0,1,0,15,12,79.7351,0.645161,6,0,1.0,0.8789333333333333,0.0,0.0,0.0,90.462432,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-09-01,MLT_OUTLET_003,TH_005,129.8984,63.91,42.6067,11.8743,0.9172,0.0,0,0,17,12,89.8445,0.6,3,0,1.0,1.1,0.0,0.0,0.0,96.75024,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-09-01,MLT_OUTLET_003,TH_006,123.8008,60.91,40.6067,11.9699,0.9447,0.0,0,0,16,12,88.6966,0.6,4,0,1.0,1.1,0.0,0.0,0.0,96.382912,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-10-01,MLT_OUTLET_001,TH_001,168.435,82.87,55.2467,15.1842,0.5706,0.0,0,0,22,8,92.9187,0.6,3,0,1.0,0.7608,0.0,0.0,0.0,94.863584,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-10-01,MLT_OUTLET_001,TH_002,96.618,64.27,14.9568,10.4304,0.8632,0.0,1,0,15,12,74.018,0.811216,4,0,1.0,1.1,0.0,0.0,0.0,90.08576000000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-10-01,MLT_OUTLET_002,TH_003,177.7439,87.45,58.3,18.2044,0.8806,0.0,0,0,22,8,94.5052,0.6,3,0,1.0,1.1,0.0,0.0,0.0,98.241664,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-10-01,MLT_OUTLET_002,TH_004,108.8337,64.43,24.8136,10.9198,0.6095,0.0,0,0,16,12,76.5849,0.721956,5,0,1.0,0.8126666666666668,0.0,0.0,0.0,90.25916800000002,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-10-01,MLT_OUTLET_003,TH_005,122.5,60.27,40.18,11.1758,0.7473,0.0,0,0,16,12,82.3087,0.6,4,0,1.0,0.9964,0.0,0.0,0.0,94.295584,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-10-01,MLT_OUTLET_003,TH_006,110.3659,54.3,36.2,10.4736,0.7087,0.0,0,0,14,12,85.1573,0.6,3,0,1.0,0.9449333333333333,0.0,0.0,0.0,94.58953600000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-11-01,MLT_OUTLET_001,TH_001,141.7886,69.76,46.5067,13.1136,0.7906,0.0,0,0,19,11,89.6185,0.6,4,0,1.0,1.0541333333333334,0.0,0.0,0.0,96.67792,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-11-01,MLT_OUTLET_001,TH_002,144.6748,71.18,47.4533,15.6526,0.6882,0.0,1,0,21,9,81.7163,0.6,4,0,1.0,0.9176000000000001,0.0,0.0,0.0,91.56041600000002,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-11-01,MLT_OUTLET_002,TH_003,163.7805,80.58,53.72,17.377,0.5605,0.0,0,0,21,9,87.166,0.6,3,0,1.0,0.7473333333333333,0.0,0.0,0.0,92.86112,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-11-01,MLT_OUTLET_002,TH_004,112.2561,55.23,36.82,10.9874,0.7098,0.0,0,0,15,12,90.699,0.6,3,0,1.0,0.9464,0.0,0.0,0.0,96.38048,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-11-01,MLT_OUTLET_003,TH_005,179.4106,88.27,58.8467,16.7638,0.7577,0.0,0,0,24,6,92.1491,0.6,4,0,0.75,1.0102666666666666,0.0,0.0,0.0,93.987712,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-11-01,MLT_OUTLET_003,TH_006,134.5935,66.22,44.1467,12.718,0.567,0.0,0,0,17,12,83.6418,0.6,3,0,1.0,0.7559999999999999,0.0,0.0,0.0,91.837376,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-12-01,MLT_OUTLET_001,TH_001,113.2851,59.7,33.1938,10.3529,0.7249,0.0,0,0,15,12,93.0184,0.642669,4,0,1.0,0.9665333333333334,0.0,0.0,0.0,97.364288,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-12-01,MLT_OUTLET_001,TH_002,126.6535,69.72,34.1358,13.4165,0.8101,0.0,0,0,18,12,89.697,0.671315,4,0,1.0,1.0801333333333334,0.0,0.0,0.0,96.70304,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-12-01,MLT_OUTLET_002,TH_003,160.0813,78.76,52.5067,16.5495,0.6539,0.0,0,0,20,10,86.7853,0.6,4,0,1.0,0.8718666666666667,0.0,0.0,0.0,94.23369600000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-12-01,MLT_OUTLET_002,TH_004,145.0,71.34,47.56,14.6498,0.5695,0.0,0,0,20,10,92.5604,0.6,3,0,1.0,0.7593333333333333,0.0,0.0,0.0,94.731328,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-12-01,MLT_OUTLET_003,TH_005,135.0407,66.44,44.2933,12.5728,0.7366,0.0,0,0,18,12,88.5587,0.6,4,0,1.0,0.9821333333333334,0.0,0.0,0.0,96.124384,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2021-12-01,MLT_OUTLET_003,TH_006,123.1504,60.59,40.3933,11.9699,0.8444,0.0,0,0,16,12,89.7172,0.6,4,0,1.0,1.1,0.0,0.0,0.0,96.70950400000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-01-01,MLT_OUTLET_001,TH_001,154.9951,89.75,37.346,14.494,0.5345,0.0,0,0,21,9,93.9264,0.706159,3,0,1.0,0.7126666666666667,0.0,0.0,0.0,94.60844800000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-01-01,MLT_OUTLET_001,TH_002,149.4715,73.54,49.0267,15.6526,0.6877,0.0,0,0,21,9,91.4358,0.6,4,0,1.0,0.9169333333333333,0.0,0.0,0.0,96.262656,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-01-01,MLT_OUTLET_002,TH_003,189.0345,103.6,51.4083,19.4369,0.7498,0.0,1,0,25,5,65.9511,0.668351,4,1,0.625,0.9997333333333334,0.0,0.0,0.3333333333333333,78.91781866666666,healthy,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-01-01,MLT_OUTLET_002,TH_004,170.7114,83.99,55.9933,16.8473,0.6325,0.0,0,0,23,7,88.9125,0.6,3,0,0.875,0.8433333333333333,0.0,0.0,0.0,92.822,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-01-01,MLT_OUTLET_003,TH_005,181.9715,89.53,59.6867,16.7638,0.9103,0.0,0,0,24,6,81.2992,0.6,3,0,0.75,1.1,0.0,0.0,0.0,90.51574400000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-01-01,MLT_OUTLET_003,TH_006,146.1537,77.32,42.526,13.2642,0.6402,0.0,0,0,19,11,81.9139,0.645161,4,0,1.0,0.8536,0.0,0.0,0.0,92.45564800000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-02-01,MLT_OUTLET_001,TH_001,164.7712,96.38,38.7324,15.1842,0.9012,0.0,0,0,22,8,81.5183,0.713332,3,0,1.0,1.1,0.0,0.0,0.0,94.085856,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-02-01,MLT_OUTLET_001,TH_002,174.2784,87.96,54.9483,18.634,0.8997,0.0,0,0,25,5,89.164,0.6155,4,0,0.625,1.1,0.0,0.0,0.0,91.28247999999999,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-02-01,MLT_OUTLET_002,TH_003,192.1202,105.2,52.3385,19.8594,0.9479,0.0,0,0,24,6,91.0758,0.667773,3,0,0.75,1.1,0.0,0.0,0.0,93.64425600000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-02-01,MLT_OUTLET_002,TH_004,182.378,89.73,59.82,18.3123,0.9056,0.0,0,0,25,5,83.4593,0.6,4,0,0.625,1.1,0.0,0.0,0.0,89.456976,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-02-01,MLT_OUTLET_003,TH_005,188.6992,92.84,61.8933,17.4622,0.6796,0.0,1,0,25,5,71.4964,0.6,3,0,0.625,0.9061333333333333,0.0,0.0,0.0,82.90244799999999,healthy,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-02-01,MLT_OUTLET_003,TH_006,161.7851,80.99,51.6738,14.9623,0.9439,0.0,0,0,20,10,90.0402,0.610491,3,0,1.0,1.1,0.0,0.0,0.0,96.812864,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-03-01,MLT_OUTLET_001,TH_001,185.2611,108.83,43.0841,17.2548,0.7635,0.0,0,0,25,5,85.6982,0.716392,3,0,0.625,1.018,0.0,0.0,0.0,90.173424,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-03-01,MLT_OUTLET_001,TH_002,145.9891,101.65,18.061,15.2979,0.752,0.0,0,0,22,8,75.4208,0.849128,6,0,1.0,1.0026666666666666,0.0,0.0,0.0,92.134656,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-03-01,MLT_OUTLET_002,TH_003,205.0,115.93,52.17,21.5143,0.5353,0.0,0,0,26,4,85.0677,0.689649,3,0,0.5,0.7137333333333333,0.0,0.0,0.0,84.786464,healthy,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-03-01,MLT_OUTLET_002,TH_004,200.8598,99.17,65.535,19.7772,0.6086,0.0,0,0,27,3,81.0755,0.602107,5,0,0.375,0.8114666666666667,0.0,0.0,0.0,82.93176,healthy,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-03-01,MLT_OUTLET_003,TH_005,205.0,111.53,56.57,18.8592,0.6679,0.0,1,0,27,3,72.8018,0.663474,5,0,0.375,0.8905333333333334,0.0,0.0,0.0,79.632976,healthy,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-03-01,MLT_OUTLET_003,TH_006,127.7475,76.47,28.283,11.868,0.5108,0.0,0,0,17,12,83.2458,0.730003,6,0,1.0,0.6810666666666667,0.0,0.0,0.0,90.811456,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-04-01,MLT_OUTLET_001,TH_001,136.7276,85.39,26.7266,12.4234,0.76,0.0,0,0,18,12,84.5482,0.761618,5,0,1.0,1.0133333333333334,0.0,0.0,0.0,95.055424,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-04-01,MLT_OUTLET_001,TH_002,118.2129,86.19,10.7446,12.5165,0.6144,0.0,0,0,18,12,78.5349,0.889156,6,0,1.0,0.8191999999999999,0.0,0.0,0.0,90.961568,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-04-01,MLT_OUTLET_002,TH_003,192.3883,100.82,56.9384,19.8594,0.8161,0.0,1,0,24,6,79.6232,0.639078,4,0,0.75,1.0881333333333334,0.0,0.0,0.0,88.379424,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-04-01,MLT_OUTLET_002,TH_004,162.9895,88.81,44.8414,16.1148,0.631,0.0,0,0,22,8,93.3377,0.66449,3,0,1.0,0.8413333333333334,0.0,0.0,0.0,95.96406400000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-04-01,MLT_OUTLET_003,TH_005,197.3293,119.01,42.8,17.5092,0.8524,0.0,1,0,27,3,60.7516,0.735492,5,1,0.375,1.1,0.0,0.0,0.3333333333333333,73.75717866666666,healthy,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-04-01,MLT_OUTLET_003,TH_006,145.498,74.21,45.0983,13.4661,0.8414,0.0,0,0,18,12,84.9551,0.622002,4,0,1.0,1.1,0.0,0.0,0.0,95.18563200000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-05-01,MLT_OUTLET_001,TH_001,147.8441,86.24,34.9921,13.8038,0.9093,0.0,0,0,20,10,87.1497,0.711363,4,0,1.0,1.1,0.0,0.0,0.0,95.887904,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-05-01,MLT_OUTLET_001,TH_002,177.4355,103.94,41.5571,18.634,0.8752,0.0,0,0,25,5,77.7673,0.714378,4,0,0.625,1.1,0.0,0.0,0.0,87.635536,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-05-01,MLT_OUTLET_002,TH_003,165.6149,86.97,48.8342,17.377,0.8481,0.0,0,0,21,9,86.1301,0.640407,4,0,1.0,1.1,0.0,0.0,0.0,95.561632,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-05-01,MLT_OUTLET_002,TH_004,132.5763,92.21,16.5026,12.9673,0.8305,0.0,0,0,19,11,78.0373,0.8482,5,0,1.0,1.1,0.0,0.0,0.0,92.971936,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-05-01,MLT_OUTLET_003,TH_005,179.8339,91.38,56.0838,16.7638,0.5827,0.0,0,0,24,6,92.9172,0.619678,4,0,0.75,0.7769333333333334,0.0,0.0,0.0,91.556704,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-05-01,MLT_OUTLET_003,TH_006,155.2234,84.29,42.9932,14.9623,0.6649,0.0,0,0,20,10,80.4626,0.662224,5,0,1.0,0.8865333333333334,0.0,0.0,0.0,92.386432,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-06-01,MLT_OUTLET_001,TH_001,147.6612,106.48,14.6022,13.444,0.7835,0.0,1,0,21,9,65.6519,0.879403,5,1,1.0,1.0446666666666666,0.0,0.0,0.3333333333333333,84.07527466666667,healthy,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-06-01,MLT_OUTLET_001,TH_002,157.8847,98.86,30.6054,17.1433,0.7883,0.0,0,0,23,7,84.4167,0.763602,3,0,0.875,1.0510666666666666,0.0,0.0,0.0,93.263344,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-06-01,MLT_OUTLET_002,TH_003,167.1228,95.78,41.2607,17.377,0.7974,0.0,0,0,21,9,87.2555,0.698916,4,0,1.0,1.0632,0.0,0.0,0.0,95.92176,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-06-01,MLT_OUTLET_002,TH_004,133.722,99.29,10.3621,12.9516,0.776,0.0,0,1,19,11,88.8765,0.9055,6,0,1.0,1.0346666666666666,0.0,0.3333333333333333,0.0,93.10714666666668,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-06-01,MLT_OUTLET_003,TH_005,199.5798,105.3,58.3554,18.8592,0.7505,0.0,1,0,27,3,72.0395,0.643425,5,0,0.375,1.0006666666666666,0.0,0.0,0.0,80.70264,healthy,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-06-01,MLT_OUTLET_003,TH_006,142.1473,74.31,42.2508,13.4661,0.6843,0.0,0,0,18,12,93.5375,0.637522,5,0,1.0,0.9124,0.0,0.0,0.0,96.88080000000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-07-01,MLT_OUTLET_001,TH_001,142.278,109.03,7.638,12.7002,0.7568,0.0,0,1,20,10,79.0969,0.934532,7,1,1.0,1.0090666666666668,0.0,0.3333333333333333,0.3333333333333333,86.64434133333334,strong,Consecutive workday pattern is too aggressive for sustainable spa operations.
2022-07-01,MLT_OUTLET_001,TH_002,130.2067,101.49,5.2795,13.7556,0.4404,0.0,0,1,20,10,84.6794,0.950552,6,1,1.0,0.5872,0.0,0.3333333333333333,0.3333333333333333,83.47714133333335,healthy,Therapist load is being carried too close to capacity and may not be sustainable.
2022-07-01,MLT_OUTLET_002,TH_003,146.8513,104.94,15.4781,14.772,0.7072,0.0,0,0,19,11,79.429,0.871464,7,1,1.0,0.9429333333333334,0.0,0.0,0.3333333333333333,89.39914666666668,strong,Consecutive workday pattern is too aggressive for sustainable spa operations.
2022-07-01,MLT_OUTLET_002,TH_004,134.9557,85.06,25.6037,13.1848,0.7318,0.0,0,0,18,12,94.1684,0.768635,5,0,1.0,0.9757333333333333,0.0,0.0,0.0,97.84268800000001,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-07-01,MLT_OUTLET_003,TH_005,140.1567,104.91,10.0185,12.9313,0.802,0.0,0,1,20,10,75.4262,0.912829,6,0,1.0,1.0693333333333335,0.0,0.3333333333333333,0.0,88.80305066666668,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-07-01,MLT_OUTLET_003,TH_006,166.6162,101.95,34.6753,15.7105,0.5538,0.0,0,0,21,9,81.2307,0.746201,4,0,1.0,0.7384,0.0,0.0,0.0,90.854624,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-08-01,MLT_OUTLET_001,TH_001,153.7717,109.17,16.9228,13.8038,0.6077,0.0,0,0,20,10,82.182,0.865791,6,0,1.0,0.8102666666666667,0.0,0.0,0.0,92.02144,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-08-01,MLT_OUTLET_001,TH_002,115.9357,81.3,13.7673,12.6711,0.8106,0.0,1,0,17,12,71.3063,0.855184,5,0,1.0,1.0808,0.0,0.0,0.0,89.218016,strong,"Roster integrity is acceptable, but should still be governed against avoidable strain."
2022-08-01,MLT_OUTLET_002,TH_003,144.1567,106.52,11.6885,14.7688,0.71,0.0,0,1,19,11,70.0297,0.90112,7,1,1.0,0.9466666666666667,0.0,0.3333333333333333,0.3333333333333333,83.10283733333335,healthy,Consecutive workday pattern is too aggressive for sustainable spa operations.
