manager_action_queue_id,source_record_id,queue_source,action_scope,action_priority,action_title,action_note,owner,outlet_id,outlet_or_entity_name,period_label
MAQ_01729,CRL_01515,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | hot_stone,2020-08-01 to 2020-08-31
MAQ_01730,CRL_01516,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | massage,2020-08-01 to 2020-08-31
MAQ_01731,CRL_01517,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | reflexology,2020-08-01 to 2020-08-31
MAQ_01732,CRL_01518,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | scrub,2020-08-01 to 2020-08-31
MAQ_01733,CRL_01519,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | swedish,2020-08-01 to 2020-08-31
MAQ_01734,CRL_01520,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | wrap,2020-08-01 to 2020-08-31
MAQ_01735,MSL_00153,management_kpi_signal_layer,outlet_period,medium,Commercial Growth,"push pricing discipline and upsell | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema,2020-09-01 to 2020-09-30
MAQ_01736,CRL_01521,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | aromatherapy,2020-09-01 to 2020-09-30
MAQ_01737,CRL_01522,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | body_treatment,2020-09-01 to 2020-09-30
MAQ_01738,CRL_01523,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | deep_tissue,2020-09-01 to 2020-09-30
MAQ_01739,CRL_01524,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | facial,2020-09-01 to 2020-09-30
MAQ_01740,CRL_01525,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | hot_stone,2020-09-01 to 2020-09-30
MAQ_01741,CRL_01526,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | massage,2020-09-01 to 2020-09-30
MAQ_01742,CRL_01527,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | reflexology,2020-09-01 to 2020-09-30
MAQ_01743,CRL_01528,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | scrub,2020-09-01 to 2020-09-30
MAQ_01744,CRL_01529,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | swedish,2020-09-01 to 2020-09-30
MAQ_01745,CRL_01530,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | wrap,2020-09-01 to 2020-09-30
MAQ_01746,MSL_00154,management_kpi_signal_layer,outlet_period,medium,Team Sustainability,"rebalance roster and protect therapist recovery | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema,2020-10-01 to 2020-10-31
MAQ_01747,CRL_01531,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | aromatherapy,2020-10-01 to 2020-10-31
MAQ_01748,CRL_01532,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | body_treatment,2020-10-01 to 2020-10-31
MAQ_01749,CRL_01533,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | deep_tissue,2020-10-01 to 2020-10-31
MAQ_01750,CRL_01534,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | facial,2020-10-01 to 2020-10-31
MAQ_01751,CRL_01535,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | hot_stone,2020-10-01 to 2020-10-31
MAQ_01752,CRL_01536,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | massage,2020-10-01 to 2020-10-31
MAQ_01753,CRL_01537,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | reflexology,2020-10-01 to 2020-10-31
MAQ_01754,CRL_01538,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | scrub,2020-10-01 to 2020-10-31
MAQ_01755,CRL_01539,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | swedish,2020-10-01 to 2020-10-31
MAQ_01756,CRL_01540,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | wrap,2020-10-01 to 2020-10-31
MAQ_01757,MSL_00155,management_kpi_signal_layer,outlet_period,medium,Commercial Growth,"push pricing discipline and upsell | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema,2020-11-01 to 2020-11-30
MAQ_01758,CRL_01541,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | aromatherapy,2020-11-01 to 2020-11-30
MAQ_01759,CRL_01542,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | body_treatment,2020-11-01 to 2020-11-30
MAQ_01760,CRL_01543,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | deep_tissue,2020-11-01 to 2020-11-30
MAQ_01761,CRL_01544,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | facial,2020-11-01 to 2020-11-30
MAQ_01762,CRL_01545,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | hot_stone,2020-11-01 to 2020-11-30
MAQ_01763,CRL_01546,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | massage,2020-11-01 to 2020-11-30
MAQ_01764,CRL_01547,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | reflexology,2020-11-01 to 2020-11-30
MAQ_01765,CRL_01548,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | scrub,2020-11-01 to 2020-11-30
MAQ_01766,CRL_01549,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | swedish,2020-11-01 to 2020-11-30
MAQ_01767,CRL_01550,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | wrap,2020-11-01 to 2020-11-30
MAQ_01768,MSL_00156,management_kpi_signal_layer,outlet_period,medium,Commercial Growth,"push pricing discipline and upsell | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema,2020-12-01 to 2020-12-31
MAQ_01769,CRL_01551,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | aromatherapy,2020-12-01 to 2020-12-31
MAQ_01770,CRL_01552,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | body_treatment,2020-12-01 to 2020-12-31
MAQ_01771,CRL_01553,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | deep_tissue,2020-12-01 to 2020-12-31
MAQ_01772,CRL_01554,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | facial,2020-12-01 to 2020-12-31
MAQ_01773,CRL_01555,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | hot_stone,2020-12-01 to 2020-12-31
MAQ_01774,CRL_01556,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | massage,2020-12-01 to 2020-12-31
MAQ_01775,CRL_01557,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | reflexology,2020-12-01 to 2020-12-31
MAQ_01776,CRL_01558,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | scrub,2020-12-01 to 2020-12-31
MAQ_01777,CRL_01559,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | swedish,2020-12-01 to 2020-12-31
MAQ_01778,CRL_01560,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,"review confirmation deposits and booking discipline | Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.",spa_manager,MLT_OUTLET_002,Sliema | wrap,2020-12-01 to 2020-12-31
MAQ_01779,MSL_00157,management_kpi_signal_layer,outlet_period,medium,Team Sustainability,rebalance roster and protect therapist recovery | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema,2021-01-01 to 2021-01-31
MAQ_01780,CRL_01561,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | aromatherapy,2021-01-01 to 2021-01-31
MAQ_01781,CRL_01562,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | body_treatment,2021-01-01 to 2021-01-31
MAQ_01782,CRL_01563,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | deep_tissue,2021-01-01 to 2021-01-31
MAQ_01783,CRL_01564,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | facial,2021-01-01 to 2021-01-31
MAQ_01784,CRL_01565,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | hot_stone,2021-01-01 to 2021-01-31
MAQ_01785,CRL_01566,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | massage,2021-01-01 to 2021-01-31
MAQ_01786,CRL_01567,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | reflexology,2021-01-01 to 2021-01-31
MAQ_01787,CRL_01568,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | scrub,2021-01-01 to 2021-01-31
MAQ_01788,CRL_01569,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | swedish,2021-01-01 to 2021-01-31
MAQ_01789,CRL_01570,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | wrap,2021-01-01 to 2021-01-31
MAQ_01790,MSL_00158,management_kpi_signal_layer,outlet_period,medium,Commercial Growth,push pricing discipline and upsell | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema,2021-02-01 to 2021-02-28
MAQ_01791,CRL_01571,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | aromatherapy,2021-02-01 to 2021-02-28
MAQ_01792,CRL_01572,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | body_treatment,2021-02-01 to 2021-02-28
MAQ_01793,CRL_01573,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | deep_tissue,2021-02-01 to 2021-02-28
MAQ_01794,CRL_01574,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | facial,2021-02-01 to 2021-02-28
MAQ_01795,CRL_01575,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | hot_stone,2021-02-01 to 2021-02-28
MAQ_01796,CRL_01576,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | massage,2021-02-01 to 2021-02-28
MAQ_01797,CRL_01577,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | reflexology,2021-02-01 to 2021-02-28
MAQ_01798,CRL_01578,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | scrub,2021-02-01 to 2021-02-28
MAQ_01799,CRL_01579,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | swedish,2021-02-01 to 2021-02-28
MAQ_01800,CRL_01580,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | wrap,2021-02-01 to 2021-02-28
MAQ_01801,MSL_00159,management_kpi_signal_layer,outlet_period,medium,Team Sustainability,rebalance roster and protect therapist recovery | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema,2021-03-01 to 2021-03-31
MAQ_01802,CRL_01581,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | aromatherapy,2021-03-01 to 2021-03-31
MAQ_01803,CRL_01582,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | body_treatment,2021-03-01 to 2021-03-31
MAQ_01804,CRL_01583,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | deep_tissue,2021-03-01 to 2021-03-31
MAQ_01805,CRL_01584,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | facial,2021-03-01 to 2021-03-31
MAQ_01806,CRL_01585,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | hot_stone,2021-03-01 to 2021-03-31
MAQ_01807,CRL_01586,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | massage,2021-03-01 to 2021-03-31
MAQ_01808,CRL_01587,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | reflexology,2021-03-01 to 2021-03-31
MAQ_01809,CRL_01588,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | scrub,2021-03-01 to 2021-03-31
MAQ_01810,CRL_01589,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | swedish,2021-03-01 to 2021-03-31
MAQ_01811,CRL_01590,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | wrap,2021-03-01 to 2021-03-31
MAQ_01812,MSL_00160,management_kpi_signal_layer,outlet_period,medium,Commercial Growth,push pricing discipline and upsell | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema,2021-04-01 to 2021-04-30
MAQ_01813,CRL_01591,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | aromatherapy,2021-04-01 to 2021-04-30
MAQ_01814,CRL_01592,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | body_treatment,2021-04-01 to 2021-04-30
MAQ_01815,CRL_01593,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | deep_tissue,2021-04-01 to 2021-04-30
MAQ_01816,CRL_01594,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | facial,2021-04-01 to 2021-04-30
MAQ_01817,CRL_01595,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | hot_stone,2021-04-01 to 2021-04-30
MAQ_01818,CRL_01596,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | massage,2021-04-01 to 2021-04-30
MAQ_01819,CRL_01597,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | reflexology,2021-04-01 to 2021-04-30
MAQ_01820,CRL_01598,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | scrub,2021-04-01 to 2021-04-30
MAQ_01821,CRL_01599,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | swedish,2021-04-01 to 2021-04-30
MAQ_01822,CRL_01600,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | wrap,2021-04-01 to 2021-04-30
MAQ_01823,MSL_00161,management_kpi_signal_layer,outlet_period,medium,Team Sustainability,rebalance roster and protect therapist recovery | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema,2021-05-01 to 2021-05-31
MAQ_01824,CRL_01601,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | aromatherapy,2021-05-01 to 2021-05-31
MAQ_01825,CRL_01602,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | body_treatment,2021-05-01 to 2021-05-31
MAQ_01826,CRL_01603,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | deep_tissue,2021-05-01 to 2021-05-31
MAQ_01827,CRL_01604,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | facial,2021-05-01 to 2021-05-31
MAQ_01828,CRL_01605,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | hot_stone,2021-05-01 to 2021-05-31
MAQ_01829,CRL_01606,conflict_resolution_layer,treatment_conflict,medium,High Booking High Cancellation,review confirmation deposits and booking discipline | Recovery phase: protect team while rebuilding yield and repeat demand.,spa_manager,MLT_OUTLET_002,Sliema | massage,2021-05-01 to 2021-05-31
