period_month,outlet_id,therapist_id,roster_integrity_score_0_100,roster_integrity_band,burnout_risk_score_0_100,burnout_risk_band,burnout_primary_driver,managerial_action_hint,overtime_hours,workload_density_ratio,max_consecutive_workdays,day_off_regularity_ratio,schedule_stability_score_0_100,burnout_exposure_days
2022-08-01,MLT_OUTLET_001,TH_002,89.218016,strong,33.56522047058824,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.855184,5,1.0,71.3063,0
2022-08-01,MLT_OUTLET_002,TH_003,83.10283733333335,healthy,43.46592619607843,guarded,consecutive_workdays,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.90112,7,1.0,70.0297,1
2022-08-01,MLT_OUTLET_002,TH_004,90.7608,strong,35.40751176470588,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.874574,6,1.0,76.4225,0
2022-08-01,MLT_OUTLET_003,TH_005,97.128224,strong,26.090563058823527,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.737309,4,1.0,93.8157,0
2022-08-01,MLT_OUTLET_003,TH_006,89.92464000000001,strong,33.27953058823529,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.854304,5,1.0,73.5145,0
2022-09-01,MLT_OUTLET_001,TH_001,95.891616,strong,28.15269105882353,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.791012,4,1.0,87.1613,0
2022-09-01,MLT_OUTLET_001,TH_002,93.740128,strong,27.39096964705882,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.846911,3,1.0,87.8029,0
2022-09-01,MLT_OUTLET_002,TH_003,97.810496,strong,26.622005176470587,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.67154,5,1.0,93.1578,0
2022-09-01,MLT_OUTLET_002,TH_004,94.12896,strong,28.75347529411765,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.73951,5,1.0,88.723,0
2022-09-01,MLT_OUTLET_003,TH_005,94.214528,strong,26.790722588235294,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.655931,4,0.75,92.8579,0
2022-09-01,MLT_OUTLET_003,TH_006,90.712864,strong,26.643799529411766,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.630344,4,0.75,89.0652,0
2022-10-01,MLT_OUTLET_001,TH_001,96.987232,strong,24.037505647058826,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.718578,3,1.0,90.5851,0
2022-10-01,MLT_OUTLET_001,TH_002,95.102016,strong,26.743473411764704,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.718536,4,1.0,84.6938,0
2022-10-01,MLT_OUTLET_002,TH_003,94.776448,strong,28.352243764705882,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.69672,5,1.0,83.6764,0
2022-10-01,MLT_OUTLET_002,TH_004,87.723488,strong,32.25866847058823,guarded,dayoff_instability,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.649399,5,0.5,83.5109,0
2022-10-01,MLT_OUTLET_003,TH_005,95.147456,strong,30.552786352941173,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.796156,5,1.0,84.8358,0
2022-10-01,MLT_OUTLET_003,TH_006,91.45856,strong,26.305145882352942,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.686388,4,1.0,82.043,0
2022-11-01,MLT_OUTLET_001,TH_001,96.498752,strong,23.606650352941177,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.616228,4,1.0,90.7736,0
2022-11-01,MLT_OUTLET_001,TH_002,92.76016,strong,25.086022352941175,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.721271,3,1.0,82.3755,0
2022-11-01,MLT_OUTLET_002,TH_003,84.188128,healthy,29.09619317647059,guarded,dayoff_instability,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.667103,3,0.5,80.0029,0
2022-11-01,MLT_OUTLET_002,TH_004,80.92432,healthy,28.73882705882353,guarded,dayoff_instability,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,3,0.5,69.8235,0
2022-11-01,MLT_OUTLET_003,TH_005,84.512496,healthy,31.638869882352942,guarded,dayoff_instability,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.631648,4,0.375,78.9453,0
2022-11-01,MLT_OUTLET_003,TH_006,95.621664,strong,23.75952305882353,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,4,1.0,86.3177,0
2022-12-01,MLT_OUTLET_001,TH_001,94.584672,strong,31.455406823529408,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.825548,5,1.0,83.0771,0
2022-12-01,MLT_OUTLET_001,TH_002,95.369712,strong,27.300907999999996,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.721259,4,0.875,90.9991,0
2022-12-01,MLT_OUTLET_002,TH_003,82.143536,healthy,30.911235764705882,guarded,dayoff_instability,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.651738,4,0.625,68.1148,0
2022-12-01,MLT_OUTLET_002,TH_004,94.772864,strong,25.57716423529412,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.663722,4,1.0,83.6652,0
2022-12-01,MLT_OUTLET_003,TH_005,94.257504,strong,27.556371294117646,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.604156,5,0.75,92.9922,0
2022-12-01,MLT_OUTLET_003,TH_006,89.130112,strong,35.14329035294118,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.849315,6,1.0,73.6716,0
2023-01-01,MLT_OUTLET_001,TH_001,92.783296,strong,24.283340470588236,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.611557,3,0.75,88.3853,0
2023-01-01,MLT_OUTLET_001,TH_002,87.63347200000001,strong,26.358559764705884,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.662686,3,0.75,81.1171,0
2023-01-01,MLT_OUTLET_002,TH_003,91.73552,strong,25.62132705882353,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,4,0.75,91.636,0
2023-01-01,MLT_OUTLET_002,TH_004,97.551424,strong,22.077015999999997,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.65399,3,1.0,94.2582,0
2023-01-01,MLT_OUTLET_003,TH_005,88.303008,strong,27.414689647058825,guarded,dayoff_instability,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.622766,3,0.5,85.3219,0
2023-01-01,MLT_OUTLET_003,TH_006,94.181888,strong,24.561344941176472,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.611131,4,1.0,81.8184,0
2023-02-01,MLT_OUTLET_001,TH_001,94.163712,strong,26.612860941176468,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.647562,4,0.75,92.6991,0
2023-02-01,MLT_OUTLET_001,TH_002,97.335776,strong,27.04849576470588,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6821,5,1.0,91.6743,0
2023-02-01,MLT_OUTLET_002,TH_003,88.13848,strong,29.687508235294118,guarded,dayoff_instability,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.656973,4,0.625,79.339,0
2023-02-01,MLT_OUTLET_002,TH_004,90.453216,strong,24.49939105882353,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,3,0.75,84.3188,0
2023-02-01,MLT_OUTLET_003,TH_005,84.980064,healthy,30.12512305882353,guarded,dayoff_instability,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,4,0.5,74.9377,0
2023-02-01,MLT_OUTLET_003,TH_006,95.328224,strong,23.33379835294118,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.66223,3,1.0,85.4007,0
2023-03-01,MLT_OUTLET_001,TH_001,95.812992,strong,26.23958682352941,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.708452,4,1.0,86.9156,0
2023-03-01,MLT_OUTLET_001,TH_002,89.10136,strong,27.634281176470587,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.690988,4,0.875,82.2855,0
2023-03-01,MLT_OUTLET_002,TH_003,94.863008,strong,24.760089647058827,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.718238,3,1.0,84.4969,0
2023-03-01,MLT_OUTLET_002,TH_004,87.997696,strong,25.05551105882353,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.606426,4,1.0,76.7778,0
2023-03-01,MLT_OUTLET_003,TH_005,89.921984,strong,33.82262070588235,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.808153,6,1.0,76.6062,0
2023-03-01,MLT_OUTLET_003,TH_006,93.08384,strong,29.89106588235294,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.735144,5,1.0,78.387,0
2023-04-01,MLT_OUTLET_001,TH_001,92.415616,strong,27.63599105882353,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.756621,4,1.0,84.7238,0
2023-04-01,MLT_OUTLET_001,TH_002,91.01264,strong,26.368883529411764,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.769642,3,1.0,81.1695,0
2023-04-01,MLT_OUTLET_002,TH_003,94.323616,strong,23.105067529411762,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.636498,3,1.0,82.2613,0
2023-04-01,MLT_OUTLET_002,TH_004,95.260544,strong,22.325637176470586,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.671217,3,1.0,95.5642,0
2023-04-01,MLT_OUTLET_003,TH_005,96.206176,strong,27.754966352941178,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.694122,5,1.0,88.1443,0
2023-04-01,MLT_OUTLET_003,TH_006,93.371296,strong,31.15717576470588,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.827144,5,1.0,85.8753,0
2023-05-01,MLT_OUTLET_001,TH_001,94.809568,strong,31.175153176470587,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.842288,5,1.0,88.6949,0
2023-05-01,MLT_OUTLET_001,TH_002,96.302656,strong,28.813280470588236,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.740638,5,1.0,88.4458,0
2023-05-01,MLT_OUTLET_002,TH_003,89.378016,strong,34.03670282352941,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.877772,5,1.0,71.8063,0
2023-05-01,MLT_OUTLET_002,TH_004,89.677536,strong,35.29635929411765,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.870155,6,1.0,76.4823,0
2023-05-01,MLT_OUTLET_003,TH_005,91.728,strong,31.778717647058823,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.769527,6,1.0,86.065,0
2023-05-01,MLT_OUTLET_003,TH_006,92.946688,strong,24.449262588235293,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.639237,4,1.0,88.2634,0
2023-06-01,MLT_OUTLET_001,TH_001,95.589056,strong,34.48170400000001,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.885173,6,1.0,86.2158,0
2023-06-01,MLT_OUTLET_001,TH_002,83.95070933333335,healthy,43.093868313725494,guarded,consecutive_workdays,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.931945,7,1.0,79.1743,1
2023-06-01,MLT_OUTLET_002,TH_003,81.29054933333335,healthy,45.240310666666666,elevated,dense_booking_load,Monitor therapist load concentration and preserve day-off discipline before escalation.,0.0,0.990743,7,1.0,72.8163,1
2023-06-01,MLT_OUTLET_002,TH_004,95.312928,strong,30.927675529411765,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.729726,6,1.0,85.3529,0
2023-06-01,MLT_OUTLET_003,TH_005,93.70584,strong,27.89406,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.71995,4,0.875,85.7995,0
2023-06-01,MLT_OUTLET_003,TH_006,96.628544,strong,29.541484235294117,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.784864,5,1.0,91.0492,0
2023-07-01,MLT_OUTLET_001,TH_001,65.84479,watchlist,58.37439333333333,elevated,dense_booking_load,Monitor therapist load concentration and preserve day-off discipline before escalation.,6.2321,1.06,8,1.0,55.0145,1
2023-07-01,MLT_OUTLET_001,TH_002,74.58716666666668,healthy,50.037,elevated,dense_booking_load,Monitor therapist load concentration and preserve day-off discipline before escalation.,2.155,1.025646,7,1.0,62.525,1
2023-07-01,MLT_OUTLET_002,TH_003,76.88955133333334,healthy,47.668825725490194,elevated,consecutive_workdays,Monitor therapist load concentration and preserve day-off discipline before escalation.,3.1239,0.924003,7,1.0,74.2024,1
2023-07-01,MLT_OUTLET_002,TH_004,95.853504,strong,32.01705364705882,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.78464,6,1.0,87.0422,0
2023-07-01,MLT_OUTLET_003,TH_005,97.992224,strong,28.65016305882353,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.760633,5,1.0,93.7257,0
2023-07-01,MLT_OUTLET_003,TH_006,95.878304,strong,32.45034188235294,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.821402,6,1.0,90.6397,0
2023-08-01,MLT_OUTLET_001,TH_001,93.49817600000002,strong,32.248936941176474,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.867457,5,1.0,84.6818,0
2023-08-01,MLT_OUTLET_001,TH_002,92.331488,strong,34.000033176470595,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.870746,6,1.0,87.4009,0
2023-08-01,MLT_OUTLET_002,TH_003,94.749888,strong,34.395450823529416,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.868133,6,1.0,83.5934,0
2023-08-01,MLT_OUTLET_002,TH_004,94.539936,strong,34.48328870588236,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.877343,6,1.0,84.6673,0
2023-08-01,MLT_OUTLET_003,TH_005,96.805632,strong,32.72824094117647,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.83004,6,1.0,90.0176,0
2023-08-01,MLT_OUTLET_003,TH_006,89.17292800000001,strong,35.506293176470585,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.851961,6,1.0,71.1654,0
2023-09-01,MLT_OUTLET_001,TH_001,89.30817066666668,strong,34.194118352941175,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.911127,5,1.0,77.0347,0
2023-09-01,MLT_OUTLET_001,TH_002,97.83952,strong,33.54361529411764,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.881171,6,1.0,93.2485,0
2023-09-01,MLT_OUTLET_002,TH_003,95.84992,strong,24.168550588235295,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.712779,3,1.0,88.356,0
2023-09-01,MLT_OUTLET_002,TH_004,94.515104,strong,25.058930117647062,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.752322,3,1.0,88.6897,0
2023-09-01,MLT_OUTLET_003,TH_005,92.628416,strong,35.81072047058824,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.894471,6,1.0,76.9638,0
2023-09-01,MLT_OUTLET_003,TH_006,92.557664,strong,34.77281717647059,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.868536,6,1.0,80.5277,0
2023-10-01,MLT_OUTLET_001,TH_001,97.690144,strong,28.132031294117645,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.818798,4,1.0,92.7817,0
2023-10-01,MLT_OUTLET_001,TH_002,95.744256,strong,30.63771576470588,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.811368,5,1.0,87.1108,0
2023-10-01,MLT_OUTLET_002,TH_003,92.566976,strong,27.814907529411766,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.673201,4,0.75,87.7093,0
2023-10-01,MLT_OUTLET_002,TH_004,84.51649066666667,healthy,36.93485325490196,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.785012,5,1.0,68.3557,1
2023-10-01,MLT_OUTLET_003,TH_005,83.47256,healthy,31.544916470588234,guarded,dayoff_instability,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.659072,4,0.375,85.1055,0
2023-10-01,MLT_OUTLET_003,TH_006,92.514304,strong,29.402877176470586,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.730819,5,1.0,81.6072,0
2023-11-01,MLT_OUTLET_001,TH_001,90.831136,strong,27.575100470588232,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.734977,4,1.0,80.9873,0
2023-11-01,MLT_OUTLET_001,TH_002,97.538976,strong,28.95064870588235,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.76618,5,1.0,92.3093,0
2023-11-01,MLT_OUTLET_002,TH_003,92.30416,strong,30.51677529411765,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.779324,5,1.0,81.8355,0
2023-11-01,MLT_OUTLET_002,TH_004,95.604384,strong,26.21296776470588,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.703996,4,1.0,86.2637,0
2023-11-01,MLT_OUTLET_003,TH_005,85.621904,strong,28.14218305882353,guarded,dayoff_instability,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.6,3,0.375,85.2122,0
2023-11-01,MLT_OUTLET_003,TH_006,94.568736,strong,26.160559294117643,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.685263,4,1.0,83.0273,0
2023-12-01,MLT_OUTLET_001,TH_001,87.19058533333335,strong,38.72891701960785,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,2.1974,0.923197,6,1.0,82.6936,0
2023-12-01,MLT_OUTLET_001,TH_002,94.714272,strong,31.527877411764706,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.874681,5,1.0,92.1071,0
2023-12-01,MLT_OUTLET_002,TH_003,92.343616,strong,28.803508705882354,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.814222,4,1.0,86.2888,0
2023-12-01,MLT_OUTLET_002,TH_004,82.71019000000001,healthy,40.8028894117647,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,5.7237,0.835768,5,1.0,70.782,0
2023-12-01,MLT_OUTLET_003,TH_005,94.56048,strong,28.553725882352943,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.701841,5,1.0,83.0015,0
2023-12-01,MLT_OUTLET_003,TH_006,93.979168,strong,30.15036494117647,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.787438,5,1.0,86.4799,0
2024-01-01,MLT_OUTLET_001,TH_001,92.773856,strong,34.51169811764706,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.849766,6,1.0,79.0233,0
2024-01-01,MLT_OUTLET_001,TH_002,94.519488,strong,28.56583905882353,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.789023,4,1.0,83.3284,0
2024-01-01,MLT_OUTLET_002,TH_003,84.23389866666668,healthy,39.126860549019604,guarded,schedule_instability,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.781911,6,1.0,66.1476,1
2024-01-01,MLT_OUTLET_002,TH_004,94.810784,strong,26.667026588235295,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.722605,4,1.0,86.1287,0
2024-01-01,MLT_OUTLET_003,TH_005,93.780128,strong,29.793322588235295,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.742087,5,1.0,80.5629,0
2024-01-01,MLT_OUTLET_003,TH_006,93.307264,strong,25.100599529411763,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.636226,4,1.0,82.2452,0
2024-02-01,MLT_OUTLET_001,TH_001,94.75264,strong,25.955089411764707,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.7932,3,1.0,89.237,0
2024-02-01,MLT_OUTLET_001,TH_002,94.90192,strong,28.11138,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.814283,4,1.0,92.0685,0
2024-02-01,MLT_OUTLET_002,TH_003,90.659328,strong,29.995687294117644,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.650481,5,0.75,81.7479,0
2024-02-01,MLT_OUTLET_002,TH_004,88.88313600000001,strong,26.896200470588234,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.755768,3,1.0,74.0548,0
2024-02-01,MLT_OUTLET_003,TH_005,88.579648,strong,27.23540258823529,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.610524,4,0.75,80.2489,0
2024-02-01,MLT_OUTLET_003,TH_006,93.639568,strong,25.199759058823528,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.610251,4,0.875,86.7424,0
2024-03-01,MLT_OUTLET_001,TH_001,92.244064,strong,31.45297011764706,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.83348,5,1.0,84.6527,0
2024-03-01,MLT_OUTLET_001,TH_002,94.176128,strong,28.646434352941174,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.811252,4,1.0,87.0154,0
2024-03-01,MLT_OUTLET_002,TH_003,86.10804266666668,strong,34.342460470588236,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.909499,5,1.0,75.4793,0
2024-03-01,MLT_OUTLET_002,TH_004,94.598304,strong,27.330212470588236,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.762041,4,1.0,88.3347,0
2024-03-01,MLT_OUTLET_003,TH_005,96.874048,strong,27.093890823529414,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.773732,4,1.0,92.5964,0
2024-03-01,MLT_OUTLET_003,TH_006,90.337376,strong,25.81591929411765,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.654255,4,1.0,79.8193,0
2024-04-01,MLT_OUTLET_001,TH_001,93.588416,strong,34.34253223529412,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.891947,6,1.0,88.7038,0
2024-04-01,MLT_OUTLET_001,TH_002,94.741216,strong,32.86987929411765,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.888158,5,1.0,83.5663,0
2024-04-01,MLT_OUTLET_002,TH_003,95.868448,strong,29.18337905882353,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.834447,4,1.0,87.0889,0
2024-04-01,MLT_OUTLET_002,TH_004,97.774336,strong,25.771588705882355,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.719821,4,1.0,93.0448,0
2024-04-01,MLT_OUTLET_003,TH_005,87.773024,strong,30.689045411764702,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.756837,5,1.0,75.9907,0
2024-04-01,MLT_OUTLET_003,TH_006,95.660768,strong,30.590176705882353,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.805926,5,1.0,86.4399,0
2024-05-01,MLT_OUTLET_001,TH_001,69.58751133333334,watchlist,55.49375984313725,elevated,dense_booking_load,Monitor therapist load concentration and preserve day-off discipline before escalation.,5.2323,0.984425,8,1.0,60.9354,1
2024-05-01,MLT_OUTLET_001,TH_002,96.508544,strong,32.88047247058823,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.916775,5,1.0,89.0892,0
2024-05-01,MLT_OUTLET_002,TH_003,95.394432,strong,31.202288,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.742696,6,1.0,85.6076,0
2024-05-01,MLT_OUTLET_002,TH_004,97.907296,strong,29.897728705882354,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.812301,5,1.0,93.4603,0
2024-05-01,MLT_OUTLET_003,TH_005,96.951488,strong,30.33749788235294,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.815758,5,1.0,90.4734,0
2024-05-01,MLT_OUTLET_003,TH_006,90.413504,strong,29.374924235294117,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.726724,5,1.0,81.0372,0
2024-06-01,MLT_OUTLET_001,TH_001,93.127104,strong,31.441465411764703,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.853771,5,1.0,88.7272,0
2024-06-01,MLT_OUTLET_001,TH_002,76.28188600000001,healthy,50.58415733333333,elevated,dense_booking_load,Monitor therapist load concentration and preserve day-off discipline before escalation.,2.8925,1.06,7,1.0,66.1598,1
2024-06-01,MLT_OUTLET_002,TH_003,97.830816,strong,29.09623223529412,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.866175,4,1.0,94.0363,0
