outlet_id,outlet_name,market_context,period_type,period_start,period_end,year,month,month_id,rolling_window_weeks,market_regime,outlet_positioning,treatment_category,treatment_variant,session_duration_min,bookings_count,guest_count,sold_hours,hours_available,utilization_percent,revenue_eur,revpath_eur_per_available_hour,yield_eur_per_sold_hour,avg_ticket_eur,rebooking_rate_percent,addon_attach_rate_percent,retail_attach_rate_percent,cancellation_rate_percent,no_show_rate_percent,complaint_rate_percent,service_recovery_rate_percent
MLT_OUTLET_003,St Julians,Malta,monthly,2021-07-01,2021-07-31,2021,7,2021-07,12,recovery_constrained,balanced_commercial,reflexology,standard,45,34,34,25.5,53.5,47.66,1103.3,20.62,43.27,32.45,37.39,16.47,6.53,17.77,4.33,3.12,23.97
MLT_OUTLET_003,St Julians,Malta,monthly,2021-07-01,2021-07-31,2021,7,2021-07,12,recovery_constrained,balanced_commercial,scrub,standard,45,34,34,25.5,53.5,47.66,1634.72,30.56,64.11,48.08,38.52,11.59,7.39,12.08,7.87,1.45,13.09
MLT_OUTLET_003,St Julians,Malta,monthly,2021-07-01,2021-07-31,2021,7,2021-07,12,recovery_constrained,balanced_commercial,swedish,standard,60,34,34,34.0,62.0,54.84,1950.92,31.47,57.38,57.38,37.47,12.13,7.52,18.72,7.77,2.34,20.35
MLT_OUTLET_003,St Julians,Malta,monthly,2021-07-01,2021-07-31,2021,7,2021-07,12,recovery_constrained,balanced_commercial,wrap,standard,60,26,26,26.0,54.0,48.15,1996.28,36.97,76.78,76.78,40.47,10.81,8.26,16.43,5.41,3.17,24.17
MLT_OUTLET_003,St Julians,Malta,monthly,2021-08-01,2021-08-31,2021,8,2021-08,12,recovery_constrained,balanced_commercial,aromatherapy,standard,60,37,37,37.0,65.0,56.92,2178.56,33.52,58.88,58.88,28.18,11.8,7.39,18.56,6.64,1.65,15.59
MLT_OUTLET_003,St Julians,Malta,monthly,2021-08-01,2021-08-31,2021,8,2021-08,12,recovery_constrained,balanced_commercial,body_treatment,standard,60,35,35,35.0,63.0,55.56,2258.55,35.85,64.53,64.53,38.37,12.85,7.65,14.38,7.72,1.56,14.71
MLT_OUTLET_003,St Julians,Malta,monthly,2021-08-01,2021-08-31,2021,8,2021-08,12,recovery_constrained,balanced_commercial,deep_tissue,standard,60,40,40,40.0,68.0,58.82,2948.4,43.36,73.71,73.71,40.05,10.54,11.87,19.17,5.39,3.55,29.23
MLT_OUTLET_003,St Julians,Malta,monthly,2021-08-01,2021-08-31,2021,8,2021-08,12,recovery_constrained,balanced_commercial,facial,basic,60,33,33,33.0,61.0,54.1,3160.08,51.8,95.76,95.76,32.3,14.66,11.05,18.02,7.61,3.18,26.35
MLT_OUTLET_003,St Julians,Malta,monthly,2021-08-01,2021-08-31,2021,8,2021-08,12,recovery_constrained,balanced_commercial,hot_stone,standard,75,14,14,17.5,45.5,38.46,1298.5,28.54,74.2,92.75,30.89,12.86,8.45,12.38,7.13,2.26,19.3
MLT_OUTLET_003,St Julians,Malta,monthly,2021-08-01,2021-08-31,2021,8,2021-08,12,recovery_constrained,balanced_commercial,massage,standard,60,35,35,35.0,63.0,55.56,1884.4,29.91,53.84,53.84,38.76,14.0,8.54,14.65,4.7,2.81,26.14
MLT_OUTLET_003,St Julians,Malta,monthly,2021-08-01,2021-08-31,2021,8,2021-08,12,recovery_constrained,balanced_commercial,reflexology,standard,45,35,35,26.25,54.25,48.39,1117.2,20.59,42.56,31.92,41.85,14.72,11.79,12.36,7.35,2.53,21.32
MLT_OUTLET_003,St Julians,Malta,monthly,2021-08-01,2021-08-31,2021,8,2021-08,12,recovery_constrained,balanced_commercial,scrub,standard,45,35,35,26.25,54.25,48.39,1664.25,30.68,63.4,47.55,29.47,10.27,7.05,17.26,4.92,2.11,18.14
MLT_OUTLET_003,St Julians,Malta,monthly,2021-08-01,2021-08-31,2021,8,2021-08,12,recovery_constrained,balanced_commercial,swedish,standard,60,35,35,35.0,63.0,55.56,2042.6,32.42,58.36,58.36,34.17,11.03,6.82,19.87,5.17,1.14,9.79
MLT_OUTLET_003,St Julians,Malta,monthly,2021-08-01,2021-08-31,2021,8,2021-08,12,recovery_constrained,balanced_commercial,wrap,standard,60,27,27,27.0,55.0,49.09,2084.94,37.91,77.22,77.22,28.23,18.4,10.46,13.57,5.47,1.18,9.69
MLT_OUTLET_003,St Julians,Malta,monthly,2021-09-01,2021-09-30,2021,9,2021-09,12,recovery_constrained,balanced_commercial,aromatherapy,standard,60,34,34,34.0,62.0,54.84,2036.6,32.85,59.9,59.9,32.97,15.96,11.85,15.14,6.1,3.79,34.32
MLT_OUTLET_003,St Julians,Malta,monthly,2021-09-01,2021-09-30,2021,9,2021-09,12,recovery_constrained,balanced_commercial,body_treatment,standard,60,33,33,33.0,61.0,54.1,2092.86,34.31,63.42,63.42,41.8,17.08,8.14,15.96,5.43,1.03,8.83
MLT_OUTLET_003,St Julians,Malta,monthly,2021-09-01,2021-09-30,2021,9,2021-09,12,recovery_constrained,balanced_commercial,deep_tissue,standard,60,36,36,36.0,64.0,56.25,2740.68,42.82,76.13,76.13,28.31,13.55,11.43,16.18,4.73,3.79,35.59
MLT_OUTLET_003,St Julians,Malta,monthly,2021-09-01,2021-09-30,2021,9,2021-09,12,recovery_constrained,balanced_commercial,facial,basic,60,30,30,30.0,58.0,51.72,2863.8,49.38,95.46,95.46,35.55,17.07,7.93,16.47,6.36,2.87,22.25
MLT_OUTLET_003,St Julians,Malta,monthly,2021-09-01,2021-09-30,2021,9,2021-09,12,recovery_constrained,balanced_commercial,hot_stone,standard,75,13,13,16.25,44.25,36.72,1157.65,26.16,71.24,89.05,35.55,10.32,11.49,18.69,7.61,2.97,24.7
MLT_OUTLET_003,St Julians,Malta,monthly,2021-09-01,2021-09-30,2021,9,2021-09,12,recovery_constrained,balanced_commercial,massage,standard,60,33,33,33.0,61.0,54.1,1783.32,29.23,54.04,54.04,40.42,11.61,5.73,15.44,5.86,1.01,8.19
MLT_OUTLET_003,St Julians,Malta,monthly,2021-09-01,2021-09-30,2021,9,2021-09,12,recovery_constrained,balanced_commercial,reflexology,standard,45,33,33,24.75,52.75,46.92,1012.44,19.19,40.91,30.68,31.18,13.33,5.22,13.76,4.04,2.7,23.34
MLT_OUTLET_003,St Julians,Malta,monthly,2021-09-01,2021-09-30,2021,9,2021-09,12,recovery_constrained,balanced_commercial,scrub,standard,45,33,33,24.75,52.75,46.92,1542.75,29.25,62.33,46.75,41.22,10.03,10.57,16.76,7.99,1.99,15.18
MLT_OUTLET_003,St Julians,Malta,monthly,2021-09-01,2021-09-30,2021,9,2021-09,12,recovery_constrained,balanced_commercial,swedish,standard,60,33,33,33.0,61.0,54.1,1926.21,31.58,58.37,58.37,37.26,17.49,6.72,14.57,6.09,1.9,15.43
MLT_OUTLET_003,St Julians,Malta,monthly,2021-09-01,2021-09-30,2021,9,2021-09,12,recovery_constrained,balanced_commercial,wrap,standard,60,25,25,25.0,53.0,47.17,1878.75,35.45,75.15,75.15,41.65,16.93,7.84,20.0,7.11,2.09,17.73
MLT_OUTLET_003,St Julians,Malta,monthly,2021-10-01,2021-10-31,2021,10,2021-10,12,recovery_constrained,balanced_commercial,aromatherapy,standard,60,33,33,33.0,61.0,54.1,1904.1,31.21,57.7,57.7,32.14,17.75,10.98,18.63,5.86,2.18,19.24
MLT_OUTLET_003,St Julians,Malta,monthly,2021-10-01,2021-10-31,2021,10,2021-10,12,recovery_constrained,balanced_commercial,body_treatment,standard,60,31,31,31.0,59.0,52.54,1917.97,32.51,61.87,61.87,28.41,16.13,7.12,16.24,4.18,3.08,28.61
MLT_OUTLET_003,St Julians,Malta,monthly,2021-10-01,2021-10-31,2021,10,2021-10,12,recovery_constrained,balanced_commercial,deep_tissue,standard,60,35,35,35.0,63.0,55.56,2511.25,39.86,71.75,71.75,29.57,16.52,9.27,17.8,6.06,2.44,22.86
MLT_OUTLET_003,St Julians,Malta,monthly,2021-10-01,2021-10-31,2021,10,2021-10,12,recovery_constrained,balanced_commercial,facial,basic,60,29,29,29.0,57.0,50.88,2728.32,47.87,94.08,94.08,29.62,14.7,6.28,19.92,6.04,2.67,23.74
MLT_OUTLET_003,St Julians,Malta,monthly,2021-10-01,2021-10-31,2021,10,2021-10,12,recovery_constrained,balanced_commercial,hot_stone,standard,75,12,12,15.0,43.0,34.88,1084.08,25.21,72.27,90.34,29.14,16.82,10.53,12.78,5.87,3.69,28.81
MLT_OUTLET_003,St Julians,Malta,monthly,2021-10-01,2021-10-31,2021,10,2021-10,12,recovery_constrained,balanced_commercial,massage,standard,60,31,31,31.0,59.0,52.54,1667.49,28.26,53.79,53.79,36.78,11.46,8.05,16.54,7.69,2.83,25.22
MLT_OUTLET_003,St Julians,Malta,monthly,2021-10-01,2021-10-31,2021,10,2021-10,12,recovery_constrained,balanced_commercial,reflexology,standard,45,31,31,23.25,51.25,45.37,1000.37,19.52,43.03,32.27,28.83,19.84,11.0,13.44,7.81,2.85,25.55
MLT_OUTLET_003,St Julians,Malta,monthly,2021-10-01,2021-10-31,2021,10,2021-10,12,recovery_constrained,balanced_commercial,scrub,standard,45,31,31,23.25,51.25,45.37,1446.77,28.23,62.23,46.67,29.22,15.47,6.51,12.33,4.41,3.41,28.6
MLT_OUTLET_003,St Julians,Malta,monthly,2021-10-01,2021-10-31,2021,10,2021-10,12,recovery_constrained,balanced_commercial,swedish,standard,60,31,31,31.0,59.0,52.54,1861.24,31.55,60.04,60.04,31.4,13.42,10.58,17.22,5.28,2.64,21.15
MLT_OUTLET_003,St Julians,Malta,monthly,2021-10-01,2021-10-31,2021,10,2021-10,12,recovery_constrained,balanced_commercial,wrap,standard,60,24,24,24.0,52.0,46.15,1861.92,35.81,77.58,77.58,34.15,17.31,11.49,12.44,6.8,3.1,25.99
MLT_OUTLET_003,St Julians,Malta,monthly,2021-11-01,2021-11-30,2021,11,2021-11,12,recovery_constrained,balanced_commercial,aromatherapy,standard,60,31,31,31.0,59.0,52.54,1754.91,29.74,56.61,56.61,29.05,17.19,7.04,18.45,5.84,1.14,10.58
MLT_OUTLET_003,St Julians,Malta,monthly,2021-11-01,2021-11-30,2021,11,2021-11,12,recovery_constrained,balanced_commercial,body_treatment,standard,60,29,29,29.0,57.0,50.88,1849.33,32.44,63.77,63.77,40.4,10.0,9.81,14.25,6.87,3.15,24.93
MLT_OUTLET_003,St Julians,Malta,monthly,2021-11-01,2021-11-30,2021,11,2021-11,12,recovery_constrained,balanced_commercial,deep_tissue,standard,60,33,33,33.0,61.0,54.1,2427.81,39.8,73.57,73.57,39.86,11.08,10.72,12.71,6.99,3.16,25.9
MLT_OUTLET_003,St Julians,Malta,monthly,2021-11-01,2021-11-30,2021,11,2021-11,12,recovery_constrained,balanced_commercial,facial,basic,60,27,27,27.0,55.0,49.09,2570.4,46.73,95.2,95.2,35.71,16.2,9.65,12.0,7.73,2.57,23.7
MLT_OUTLET_003,St Julians,Malta,monthly,2021-11-01,2021-11-30,2021,11,2021-11,12,recovery_constrained,balanced_commercial,hot_stone,standard,75,12,12,15.0,43.0,34.88,1094.88,25.46,72.99,91.24,30.4,19.14,9.77,19.26,6.33,2.96,28.01
MLT_OUTLET_003,St Julians,Malta,monthly,2021-11-01,2021-11-30,2021,11,2021-11,12,recovery_constrained,balanced_commercial,massage,standard,60,29,29,29.0,57.0,50.88,1510.03,26.49,52.07,52.07,36.83,18.07,11.76,15.43,4.96,2.27,20.62
MLT_OUTLET_003,St Julians,Malta,monthly,2021-11-01,2021-11-30,2021,11,2021-11,12,recovery_constrained,balanced_commercial,reflexology,standard,45,29,29,21.75,49.75,43.72,939.31,18.88,43.19,32.39,36.51,19.7,11.91,17.47,4.97,2.8,25.95
MLT_OUTLET_003,St Julians,Malta,monthly,2021-11-01,2021-11-30,2021,11,2021-11,12,recovery_constrained,balanced_commercial,scrub,standard,45,29,29,21.75,49.75,43.72,1365.9,27.46,62.8,47.1,29.89,11.91,7.94,13.97,7.81,2.65,23.08
MLT_OUTLET_003,St Julians,Malta,monthly,2021-11-01,2021-11-30,2021,11,2021-11,12,recovery_constrained,balanced_commercial,swedish,standard,60,29,29,29.0,57.0,50.88,1692.44,29.69,58.36,58.36,33.49,14.34,9.92,19.36,7.66,2.86,23.61
MLT_OUTLET_003,St Julians,Malta,monthly,2021-11-01,2021-11-30,2021,11,2021-11,12,recovery_constrained,balanced_commercial,wrap,standard,60,22,22,22.0,50.0,44.0,1659.24,33.18,75.42,75.42,34.41,16.86,10.19,14.78,4.94,3.18,26.24
MLT_OUTLET_003,St Julians,Malta,monthly,2021-12-01,2021-12-31,2021,12,2021-12,12,recovery_constrained,balanced_commercial,aromatherapy,standard,60,36,36,36.0,64.0,56.25,2128.32,33.26,59.12,59.12,39.11,16.3,8.32,12.05,5.91,2.8,26.13
MLT_OUTLET_003,St Julians,Malta,monthly,2021-12-01,2021-12-31,2021,12,2021-12,12,recovery_constrained,balanced_commercial,body_treatment,standard,60,34,34,34.0,62.0,54.84,2181.1,35.18,64.15,64.15,37.88,15.73,5.26,18.4,7.92,2.05,17.68
MLT_OUTLET_003,St Julians,Malta,monthly,2021-12-01,2021-12-31,2021,12,2021-12,12,recovery_constrained,balanced_commercial,deep_tissue,standard,60,38,38,38.0,66.0,57.58,2856.08,43.27,75.16,75.16,31.81,17.45,7.93,15.5,7.84,2.36,21.49
MLT_OUTLET_003,St Julians,Malta,monthly,2021-12-01,2021-12-31,2021,12,2021-12,12,recovery_constrained,balanced_commercial,facial,basic,60,31,31,31.0,59.0,52.54,2870.29,48.65,92.59,92.59,35.4,17.97,11.78,12.77,6.08,1.15,10.03
MLT_OUTLET_003,St Julians,Malta,monthly,2021-12-01,2021-12-31,2021,12,2021-12,12,recovery_constrained,balanced_commercial,hot_stone,standard,75,14,14,17.5,45.5,38.46,1283.8,28.22,73.36,91.7,37.97,15.22,6.13,19.89,7.77,2.08,18.0
MLT_OUTLET_003,St Julians,Malta,monthly,2021-12-01,2021-12-31,2021,12,2021-12,12,recovery_constrained,balanced_commercial,massage,standard,60,34,34,34.0,62.0,54.84,1853.68,29.9,54.52,54.52,34.01,17.28,6.01,17.08,6.86,1.46,11.39
MLT_OUTLET_003,St Julians,Malta,monthly,2021-12-01,2021-12-31,2021,12,2021-12,12,recovery_constrained,balanced_commercial,reflexology,standard,45,34,34,25.5,53.5,47.66,1099.22,20.55,43.11,32.33,31.27,14.68,11.41,12.61,7.21,2.64,20.91
MLT_OUTLET_003,St Julians,Malta,monthly,2021-12-01,2021-12-31,2021,12,2021-12,12,recovery_constrained,balanced_commercial,scrub,standard,45,34,34,25.5,53.5,47.66,1611.26,30.12,63.19,47.39,36.22,14.6,7.65,19.36,5.71,1.63,14.42
MLT_OUTLET_003,St Julians,Malta,monthly,2021-12-01,2021-12-31,2021,12,2021-12,12,recovery_constrained,balanced_commercial,swedish,standard,60,34,34,34.0,62.0,54.84,2044.42,32.97,60.13,60.13,39.96,19.21,6.13,14.2,7.16,1.85,17.07
MLT_OUTLET_003,St Julians,Malta,monthly,2021-12-01,2021-12-31,2021,12,2021-12,12,recovery_constrained,balanced_commercial,wrap,standard,60,26,26,26.0,54.0,48.15,1931.02,35.76,74.27,74.27,32.57,14.14,8.12,12.03,7.48,3.38,27.59
MLT_OUTLET_003,St Julians,Malta,monthly,2022-01-01,2022-01-31,2022,1,2022-01,12,rebound_growth,balanced_commercial,aromatherapy,standard,60,38,38,38.0,66.0,57.58,2339.28,35.44,61.56,61.56,45.86,18.92,14.62,9.08,3.58,2.25,20.98
MLT_OUTLET_003,St Julians,Malta,monthly,2022-01-01,2022-01-31,2022,1,2022-01,12,rebound_growth,balanced_commercial,body_treatment,standard,60,36,36,36.0,64.0,56.25,2371.32,37.05,65.87,65.87,54.21,21.1,11.42,8.56,3.25,3.41,29.68
MLT_OUTLET_003,St Julians,Malta,monthly,2022-01-01,2022-01-31,2022,1,2022-01,12,rebound_growth,balanced_commercial,deep_tissue,standard,60,41,41,41.0,69.0,59.42,3135.68,45.44,76.48,76.48,45.64,16.41,16.3,9.05,4.16,1.36,12.17
MLT_OUTLET_003,St Julians,Malta,monthly,2022-01-01,2022-01-31,2022,1,2022-01,12,rebound_growth,balanced_commercial,facial,basic,60,34,34,34.0,62.0,54.84,3200.08,51.61,94.12,94.12,49.4,23.84,10.54,7.88,2.19,2.04,19.1
MLT_OUTLET_003,St Julians,Malta,monthly,2022-01-01,2022-01-31,2022,1,2022-01,12,rebound_growth,balanced_commercial,hot_stone,standard,75,14,14,17.5,45.5,38.46,1303.26,28.64,74.47,93.09,57.54,26.78,11.86,10.01,4.78,3.7,33.72
MLT_OUTLET_003,St Julians,Malta,monthly,2022-01-01,2022-01-31,2022,1,2022-01,12,rebound_growth,balanced_commercial,massage,standard,60,36,36,36.0,64.0,56.25,2041.92,31.91,56.72,56.72,54.01,25.22,9.73,6.08,4.86,1.65,15.56
MLT_OUTLET_003,St Julians,Malta,monthly,2022-01-01,2022-01-31,2022,1,2022-01,12,rebound_growth,balanced_commercial,reflexology,standard,45,36,36,27.0,55.0,49.09,1169.28,21.26,43.31,32.48,41.57,21.0,12.38,7.99,4.52,1.98,16.07
MLT_OUTLET_003,St Julians,Malta,monthly,2022-01-01,2022-01-31,2022,1,2022-01,12,rebound_growth,balanced_commercial,scrub,standard,45,36,36,27.0,55.0,49.09,1751.76,31.85,64.88,48.66,56.55,22.11,11.68,6.86,3.92,1.45,13.24
MLT_OUTLET_003,St Julians,Malta,monthly,2022-01-01,2022-01-31,2022,1,2022-01,12,rebound_growth,balanced_commercial,swedish,standard,60,36,36,36.0,64.0,56.25,2273.76,35.53,63.16,63.16,50.83,25.3,13.1,7.75,2.87,2.76,24.69
MLT_OUTLET_003,St Julians,Malta,monthly,2022-01-01,2022-01-31,2022,1,2022-01,12,rebound_growth,balanced_commercial,wrap,standard,60,28,28,28.0,56.0,50.0,2264.08,40.43,80.86,80.86,47.06,24.68,14.15,6.83,4.99,2.36,21.02
MLT_OUTLET_003,St Julians,Malta,monthly,2022-02-01,2022-02-28,2022,2,2022-02,12,rebound_growth,balanced_commercial,aromatherapy,standard,60,39,39,39.0,67.0,58.21,2319.33,34.62,59.47,59.47,49.39,18.42,17.42,6.63,3.47,1.64,13.62
MLT_OUTLET_003,St Julians,Malta,monthly,2022-02-01,2022-02-28,2022,2,2022-02,12,rebound_growth,balanced_commercial,body_treatment,standard,60,37,37,37.0,65.0,56.92,2379.47,36.61,64.31,64.31,48.81,18.7,9.48,8.68,2.92,3.18,27.94
MLT_OUTLET_003,St Julians,Malta,monthly,2022-02-01,2022-02-28,2022,2,2022-02,12,rebound_growth,balanced_commercial,deep_tissue,standard,60,41,41,41.0,69.0,59.42,3080.74,44.65,75.14,75.14,43.06,27.17,13.31,6.24,4.6,1.95,17.55
MLT_OUTLET_003,St Julians,Malta,monthly,2022-02-01,2022-02-28,2022,2,2022-02,12,rebound_growth,balanced_commercial,facial,basic,60,35,35,35.0,63.0,55.56,3483.9,55.3,99.54,99.54,47.8,27.07,15.23,7.85,3.22,1.69,13.33
MLT_OUTLET_003,St Julians,Malta,monthly,2022-02-01,2022-02-28,2022,2,2022-02,12,rebound_growth,balanced_commercial,hot_stone,standard,75,15,15,18.75,46.75,40.11,1375.35,29.42,73.35,91.69,51.85,17.39,12.49,7.32,2.69,2.75,22.23
MLT_OUTLET_003,St Julians,Malta,monthly,2022-02-01,2022-02-28,2022,2,2022-02,12,rebound_growth,balanced_commercial,massage,standard,60,37,37,37.0,65.0,56.92,1987.27,30.57,53.71,53.71,55.05,23.89,9.58,6.41,2.38,2.09,16.88
MLT_OUTLET_003,St Julians,Malta,monthly,2022-02-01,2022-02-28,2022,2,2022-02,12,rebound_growth,balanced_commercial,reflexology,standard,45,37,37,27.75,55.75,49.78,1208.42,21.68,43.55,32.66,45.66,17.65,15.68,8.61,3.44,3.46,32.52
MLT_OUTLET_003,St Julians,Malta,monthly,2022-02-01,2022-02-28,2022,2,2022-02,12,rebound_growth,balanced_commercial,scrub,standard,45,37,37,27.75,55.75,49.78,1780.81,31.94,64.17,48.13,57.05,19.03,15.68,9.7,4.18,1.15,10.1
MLT_OUTLET_003,St Julians,Malta,monthly,2022-02-01,2022-02-28,2022,2,2022-02,12,rebound_growth,balanced_commercial,swedish,standard,60,37,37,37.0,65.0,56.92,2238.13,34.43,60.49,60.49,46.57,22.31,10.06,9.84,4.59,2.17,17.82
MLT_OUTLET_003,St Julians,Malta,monthly,2022-02-01,2022-02-28,2022,2,2022-02,12,rebound_growth,balanced_commercial,wrap,standard,60,28,28,28.0,56.0,50.0,2144.24,38.29,76.58,76.58,51.44,26.68,17.21,10.47,2.44,3.22,25.29
MLT_OUTLET_003,St Julians,Malta,monthly,2022-03-01,2022-03-31,2022,3,2022-03,12,rebound_growth,balanced_commercial,aromatherapy,standard,60,41,41,41.0,69.0,59.42,2511.25,36.39,61.25,61.25,52.76,25.42,9.77,7.38,4.77,2.63,24.06
MLT_OUTLET_003,St Julians,Malta,monthly,2022-03-01,2022-03-31,2022,3,2022-03,12,rebound_growth,balanced_commercial,body_treatment,standard,60,39,39,39.0,67.0,58.21,2636.01,39.34,67.59,67.59,40.78,23.37,15.24,6.14,4.82,1.3,9.88
MLT_OUTLET_003,St Julians,Malta,monthly,2022-03-01,2022-03-31,2022,3,2022-03,12,rebound_growth,balanced_commercial,deep_tissue,standard,60,43,43,43.0,71.0,60.56,3333.36,46.95,77.52,77.52,53.73,26.19,14.29,7.92,2.32,1.45,10.93
MLT_OUTLET_003,St Julians,Malta,monthly,2022-03-01,2022-03-31,2022,3,2022-03,12,rebound_growth,balanced_commercial,facial,basic,60,36,36,36.0,64.0,56.25,3540.24,55.32,98.34,98.34,54.64,21.21,10.12,8.75,3.95,3.63,31.2
MLT_OUTLET_003,St Julians,Malta,monthly,2022-03-01,2022-03-31,2022,3,2022-03,12,rebound_growth,balanced_commercial,hot_stone,standard,75,15,15,18.75,46.75,40.11,1413.3,30.23,75.38,94.22,50.3,19.57,17.97,10.67,4.79,2.91,24.17
MLT_OUTLET_003,St Julians,Malta,monthly,2022-03-01,2022-03-31,2022,3,2022-03,12,rebound_growth,balanced_commercial,massage,standard,60,39,39,39.0,67.0,58.21,2169.57,32.38,55.63,55.63,48.68,25.88,16.56,8.08,4.66,3.31,29.59
MLT_OUTLET_003,St Julians,Malta,monthly,2022-03-01,2022-03-31,2022,3,2022-03,12,rebound_growth,balanced_commercial,reflexology,standard,45,39,39,29.25,57.25,51.09,1298.31,22.68,44.39,33.29,55.16,21.98,10.15,7.94,2.34,1.32,10.34
MLT_OUTLET_003,St Julians,Malta,monthly,2022-03-01,2022-03-31,2022,3,2022-03,12,rebound_growth,balanced_commercial,scrub,standard,45,39,39,29.25,57.25,51.09,1971.45,34.44,67.4,50.55,55.24,19.38,16.14,9.55,2.61,2.37,21.23
MLT_OUTLET_003,St Julians,Malta,monthly,2022-03-01,2022-03-31,2022,3,2022-03,12,rebound_growth,balanced_commercial,swedish,standard,60,39,39,39.0,67.0,58.21,2364.18,35.29,60.62,60.62,40.64,27.7,14.83,7.74,4.52,2.21,19.36
MLT_OUTLET_003,St Julians,Malta,monthly,2022-03-01,2022-03-31,2022,3,2022-03,12,rebound_growth,balanced_commercial,wrap,standard,60,29,29,29.0,57.0,50.88,2211.25,38.79,76.25,76.25,44.23,24.67,12.91,8.57,4.96,2.83,22.36
MLT_OUTLET_003,St Julians,Malta,monthly,2022-04-01,2022-04-30,2022,4,2022-04,12,rebound_growth,balanced_commercial,aromatherapy,standard,60,41,41,41.0,69.0,59.42,2451.39,35.53,59.79,59.79,51.46,22.91,14.09,10.9,2.59,2.72,23.15
MLT_OUTLET_003,St Julians,Malta,monthly,2022-04-01,2022-04-30,2022,4,2022-04,12,rebound_growth,balanced_commercial,body_treatment,standard,60,39,39,39.0,67.0,58.21,2483.13,37.06,63.67,63.67,43.14,20.96,15.93,10.5,4.48,3.74,35.2
MLT_OUTLET_003,St Julians,Malta,monthly,2022-04-01,2022-04-30,2022,4,2022-04,12,rebound_growth,balanced_commercial,deep_tissue,standard,60,44,44,44.0,72.0,61.11,3437.72,47.75,78.13,78.13,55.81,20.52,12.55,6.79,4.74,2.29,20.16
MLT_OUTLET_003,St Julians,Malta,monthly,2022-04-01,2022-04-30,2022,4,2022-04,12,rebound_growth,balanced_commercial,facial,basic,60,37,37,37.0,65.0,56.92,3527.58,54.27,95.34,95.34,47.92,19.38,15.88,6.11,2.42,1.3,12.12
MLT_OUTLET_003,St Julians,Malta,monthly,2022-04-01,2022-04-30,2022,4,2022-04,12,rebound_growth,balanced_commercial,hot_stone,standard,75,16,16,20.0,48.0,41.67,1537.12,32.02,76.86,96.07,41.93,21.26,10.18,10.54,4.22,3.77,30.75
MLT_OUTLET_003,St Julians,Malta,monthly,2022-04-01,2022-04-30,2022,4,2022-04,12,rebound_growth,balanced_commercial,massage,standard,60,39,39,39.0,67.0,58.21,2173.47,32.44,55.73,55.73,53.6,24.09,13.19,9.9,4.76,2.7,20.72
MLT_OUTLET_003,St Julians,Malta,monthly,2022-04-01,2022-04-30,2022,4,2022-04,12,rebound_growth,balanced_commercial,reflexology,standard,45,39,39,29.25,57.25,51.09,1300.65,22.72,44.47,33.35,56.56,21.87,16.82,8.72,2.12,3.4,31.04
MLT_OUTLET_003,St Julians,Malta,monthly,2022-04-01,2022-04-30,2022,4,2022-04,12,rebound_growth,balanced_commercial,scrub,standard,45,39,39,29.25,57.25,51.09,1877.46,32.79,64.19,48.14,56.18,21.5,12.96,7.24,4.63,1.49,14.06
MLT_OUTLET_003,St Julians,Malta,monthly,2022-04-01,2022-04-30,2022,4,2022-04,12,rebound_growth,balanced_commercial,swedish,standard,60,39,39,39.0,67.0,58.21,2336.1,34.87,59.9,59.9,44.37,27.27,9.1,6.95,3.98,1.02,8.65
MLT_OUTLET_003,St Julians,Malta,monthly,2022-04-01,2022-04-30,2022,4,2022-04,12,rebound_growth,balanced_commercial,wrap,standard,60,30,30,30.0,58.0,51.72,2347.8,40.48,78.26,78.26,47.41,26.68,9.08,6.82,3.48,3.73,32.66
MLT_OUTLET_003,St Julians,Malta,monthly,2022-05-01,2022-05-31,2022,5,2022-05,12,rebound_growth,balanced_commercial,aromatherapy,standard,60,43,43,43.0,71.0,60.56,2512.92,35.39,58.44,58.44,44.23,19.61,11.21,6.23,3.61,2.82,24.28
MLT_OUTLET_003,St Julians,Malta,monthly,2022-05-01,2022-05-31,2022,5,2022-05,12,rebound_growth,balanced_commercial,body_treatment,standard,60,41,41,41.0,69.0,59.42,2621.95,38.0,63.95,63.95,41.46,26.68,14.2,8.63,4.37,3.66,28.55
MLT_OUTLET_003,St Julians,Malta,monthly,2022-05-01,2022-05-31,2022,5,2022-05,12,rebound_growth,balanced_commercial,deep_tissue,standard,60,45,45,45.0,73.0,61.64,3538.35,48.47,78.63,78.63,49.28,16.28,17.46,9.22,3.7,2.8,21.54
MLT_OUTLET_003,St Julians,Malta,monthly,2022-05-01,2022-05-31,2022,5,2022-05,12,rebound_growth,balanced_commercial,facial,basic,60,38,38,38.0,66.0,57.58,3560.6,53.95,93.7,93.7,51.05,22.0,11.76,6.25,3.83,2.49,21.24
MLT_OUTLET_003,St Julians,Malta,monthly,2022-05-01,2022-05-31,2022,5,2022-05,12,rebound_growth,balanced_commercial,hot_stone,standard,75,16,16,20.0,48.0,41.67,1444.96,30.1,72.25,90.31,56.2,24.7,17.97,7.41,2.16,1.85,17.09
MLT_OUTLET_003,St Julians,Malta,monthly,2022-05-01,2022-05-31,2022,5,2022-05,12,rebound_growth,balanced_commercial,massage,standard,60,41,41,41.0,69.0,59.42,2287.8,33.16,55.8,55.8,53.29,26.85,11.12,8.27,2.67,1.49,13.26
