period_date,outlet_id,therapist_id,scheduled_hours,booked_hours,productive_capacity_hours,idle_hours,break_hours,recovery_gap_hours,overtime_hours,split_shift_flag,coverage_gap_flag,day_off_flag,worked_flag,day_off_days,worked_days,schedule_stability_score_0_100,workload_density_ratio,consecutive_workdays,burnout_exposure_flag,external_demand_proxy_index
2023-09-01,MLT_OUTLET_001,TH_001,140.4318,104.92,115.1541,10.2341,12.7704,0.7494,0.0,0,1,0,1,10,20,77.0347,0.911127,5,0,98.7
2023-09-01,MLT_OUTLET_001,TH_002,130.5635,94.34,107.0621,12.7221,14.1618,0.9165,0.0,0,0,0,1,11,19,93.2485,0.881171,6,0,98.7
2023-09-01,MLT_OUTLET_002,TH_003,139.1497,81.33,114.1027,32.7727,14.0671,0.7235,0.0,0,0,0,1,12,17,88.356,0.712779,3,0,98.7
2023-09-01,MLT_OUTLET_002,TH_004,115.6744,71.36,94.853,23.493,11.7198,0.6334,0.0,0,0,0,1,12,16,88.6897,0.752322,3,0,98.7
2023-09-01,MLT_OUTLET_003,TH_005,125.5954,92.12,102.9882,10.8682,11.6728,0.7916,0.0,0,0,0,1,12,18,76.9638,0.894471,6,0,98.7
2023-09-01,MLT_OUTLET_003,TH_006,106.8661,76.11,87.6302,11.5202,9.7736,0.6743,0.0,0,0,0,1,12,14,80.5277,0.868536,6,0,98.7
2023-10-01,MLT_OUTLET_001,TH_001,141.2391,94.83,115.8161,20.9861,13.1136,0.9317,0.0,0,0,0,1,11,19,92.7817,0.818798,4,0,94.1
2023-10-01,MLT_OUTLET_001,TH_002,131.38,87.41,107.7316,20.3216,14.1618,0.7418,0.0,0,0,0,1,11,19,87.1108,0.811368,5,0,94.1
2023-10-01,MLT_OUTLET_002,TH_003,191.4949,105.71,157.0258,51.3158,19.8594,0.864,0.0,0,0,0,1,6,24,87.7093,0.673201,4,0,94.1
2023-10-01,MLT_OUTLET_002,TH_004,121.2193,78.03,99.3998,21.3698,11.6023,0.7235,0.0,1,0,0,1,12,17,68.3557,0.785012,5,1,94.1
2023-10-01,MLT_OUTLET_003,TH_005,205.0,110.79,168.1,57.31,18.8592,0.5618,0.0,0,0,0,1,3,27,85.1055,0.659072,4,0,94.1
2023-10-01,MLT_OUTLET_003,TH_006,164.6332,98.66,134.9992,36.3392,15.7105,0.9344,0.0,1,0,0,1,9,21,81.6072,0.730819,5,0,94.1
2023-11-01,MLT_OUTLET_001,TH_001,140.3893,84.61,115.1192,30.5092,13.1136,0.5572,0.0,0,0,0,1,11,19,80.9873,0.734977,4,0,89.4
2023-11-01,MLT_OUTLET_001,TH_002,142.1528,89.31,116.5653,27.2553,14.9072,0.8393,0.0,0,0,0,1,10,20,92.3093,0.76618,5,0,89.4
2023-11-01,MLT_OUTLET_002,TH_003,158.6584,101.39,130.0999,28.7099,16.327,0.6323,0.0,0,0,0,1,9,21,81.8355,0.779324,5,0,89.4
2023-11-01,MLT_OUTLET_002,TH_004,149.2524,86.16,122.387,36.227,14.6498,0.8971,0.0,0,0,0,1,10,20,86.2637,0.703996,4,0,89.4
2023-11-01,MLT_OUTLET_003,TH_005,202.4797,99.62,166.0333,66.4133,18.8592,0.694,0.0,0,0,0,1,3,27,85.2122,0.6,3,0,89.4
2023-11-01,MLT_OUTLET_003,TH_006,148.0827,83.21,121.4278,38.2178,14.2142,0.9157,0.0,0,0,0,1,11,19,83.0273,0.685263,4,0,89.4
2023-12-01,MLT_OUTLET_001,TH_001,133.5761,101.12,109.5324,8.4124,12.0975,0.6641,2.1974,0,1,0,1,11,19,82.6936,0.923197,6,0,102.4
2023-12-01,MLT_OUTLET_001,TH_002,123.5572,88.62,101.3169,12.6969,13.4165,0.5775,0.0,0,0,0,1,12,18,92.1071,0.874681,5,0,102.4
2023-12-01,MLT_OUTLET_002,TH_003,134.8437,90.03,110.5718,20.5418,14.0671,0.5457,0.0,0,0,0,1,12,17,86.2888,0.814222,4,0,102.4
2023-12-01,MLT_OUTLET_002,TH_004,126.6544,86.8,103.8566,17.0566,12.2848,0.6711,5.7237,0,0,0,1,12,18,70.782,0.835768,5,0,102.4
2023-12-01,MLT_OUTLET_003,TH_005,154.8368,89.11,126.9662,37.8562,14.6683,0.8554,0.0,0,0,0,1,9,21,83.0015,0.701841,5,0,102.4
2023-12-01,MLT_OUTLET_003,TH_006,154.3288,99.65,126.5496,26.8996,14.2142,0.6441,0.0,0,0,0,1,11,19,86.4799,0.787438,5,0,102.4
2024-01-01,MLT_OUTLET_001,TH_001,118.0095,82.23,96.7678,14.5378,10.8833,0.7179,0.0,0,0,0,1,12,17,79.0233,0.849766,6,0,94.8
2024-01-01,MLT_OUTLET_001,TH_002,114.637,74.17,94.0023,19.8323,11.9258,0.7409,0.0,0,0,0,1,12,16,83.3284,0.789023,4,0,94.8
2024-01-01,MLT_OUTLET_002,TH_003,142.1314,91.13,116.5478,25.4178,14.772,0.8706,0.0,1,0,0,1,11,19,66.1476,0.781911,6,1,94.8
2024-01-01,MLT_OUTLET_002,TH_004,144.4131,85.57,118.4188,32.8488,14.6498,0.7031,0.0,0,0,0,1,10,20,86.1287,0.722605,4,0,94.8
2024-01-01,MLT_OUTLET_003,TH_005,133.4897,81.23,109.4616,28.2316,12.3213,0.771,0.0,0,0,0,1,11,19,80.5629,0.742087,5,0,94.8
2024-01-01,MLT_OUTLET_003,TH_006,173.1822,90.35,142.0094,51.6594,16.4586,0.6868,0.0,0,0,0,1,8,22,82.2452,0.636226,4,0,94.8
2024-02-01,MLT_OUTLET_001,TH_001,148.9182,96.86,122.113,25.253,13.8038,0.6373,0.0,0,0,0,1,10,20,89.237,0.7932,3,0,96.8
2024-02-01,MLT_OUTLET_001,TH_002,141.603,94.55,116.1144,21.5644,14.9072,0.59,0.0,0,0,0,1,10,20,92.0685,0.814283,4,0,96.8
2024-02-01,MLT_OUTLET_002,TH_003,188.3034,100.44,154.4088,53.9688,19.8594,0.8783,0.0,0,0,0,1,6,24,81.7479,0.650481,5,0,96.8
2024-02-01,MLT_OUTLET_002,TH_004,153.2765,94.99,125.6867,30.6967,15.3823,0.6741,0.0,1,0,0,1,9,21,74.0548,0.755768,3,0,96.8
2024-02-01,MLT_OUTLET_003,TH_005,179.3341,89.78,147.054,57.274,16.7638,0.7686,0.0,1,0,0,1,6,24,80.2489,0.610524,4,0,96.8
2024-02-01,MLT_OUTLET_003,TH_006,184.7901,92.47,151.5279,59.0579,17.2067,0.727,0.0,0,0,0,1,7,23,86.7424,0.610251,4,0,96.8
2024-03-01,MLT_OUTLET_001,TH_001,120.8568,82.6,99.1026,16.5026,11.0431,0.5722,0.0,0,0,0,1,12,16,84.6527,0.83348,5,0,100.9
2024-03-01,MLT_OUTLET_001,TH_002,128.5276,85.5,105.3927,19.8927,13.4165,0.6457,0.0,0,0,0,1,12,18,87.0154,0.811252,4,0,100.9
2024-03-01,MLT_OUTLET_002,TH_003,141.5011,105.53,116.0309,10.5009,14.7449,0.5805,0.0,0,1,0,1,11,19,75.4793,0.909499,5,0,100.9
2024-03-01,MLT_OUTLET_002,TH_004,133.899,83.67,109.7972,26.1272,13.1848,0.6457,0.0,0,0,0,1,12,18,88.3347,0.762041,4,0,100.9
2024-03-01,MLT_OUTLET_003,TH_005,137.7548,87.4,112.959,25.559,12.5728,0.7027,0.0,0,0,0,1,12,18,92.5964,0.773732,4,0,100.9
2024-03-01,MLT_OUTLET_003,TH_006,166.1171,89.12,136.216,47.096,15.7105,0.6497,0.0,1,0,0,1,9,21,79.8193,0.654255,4,0,100.9
2024-04-01,MLT_OUTLET_001,TH_001,132.7871,97.12,108.8855,11.7655,12.4234,0.5752,0.0,0,0,0,1,12,18,88.7038,0.891947,6,0,103.0
2024-04-01,MLT_OUTLET_001,TH_002,97.5298,71.03,79.9745,8.9445,10.435,0.7759,0.0,0,0,0,1,12,14,83.5663,0.888158,5,0,103.0
2024-04-01,MLT_OUTLET_002,TH_003,151.5098,103.67,124.238,20.568,15.722,0.8748,0.0,0,0,0,1,11,19,87.0889,0.834447,4,0,103.0
2024-04-01,MLT_OUTLET_002,TH_004,124.3872,73.42,101.9975,28.5775,12.4523,0.8438,0.0,0,0,0,1,12,17,93.0448,0.719821,4,0,103.0
2024-04-01,MLT_OUTLET_003,TH_005,132.6607,82.33,108.7817,26.4517,12.5728,0.566,0.0,1,0,0,1,12,18,75.9907,0.756837,5,0,103.0
2024-04-01,MLT_OUTLET_003,TH_006,137.0336,90.56,112.3676,21.8076,12.718,0.8733,0.0,0,0,0,1,12,17,86.4399,0.805926,5,0,103.0
2024-05-01,MLT_OUTLET_001,TH_001,105.9179,85.5,86.8527,1.3527,9.4129,0.4287,5.2323,0,1,0,1,12,15,60.9354,0.984425,8,1,106.1
2024-05-01,MLT_OUTLET_001,TH_002,102.1476,76.79,83.761,6.971,11.1427,0.7901,0.0,0,0,0,1,12,15,89.0892,0.916775,5,0,106.1
2024-05-01,MLT_OUTLET_002,TH_003,129.5379,78.89,106.2211,27.3311,13.2396,0.8952,0.0,0,0,0,1,12,16,85.6076,0.742696,6,0,106.1
2024-05-01,MLT_OUTLET_002,TH_004,136.4237,90.87,111.8674,20.9974,13.1848,0.8914,0.0,0,0,0,1,12,18,93.4603,0.812301,5,0,106.1
2024-05-01,MLT_OUTLET_003,TH_005,141.7356,94.81,116.2232,21.4132,13.2713,0.8633,0.0,0,0,0,1,11,19,90.4734,0.815758,5,0,106.1
2024-05-01,MLT_OUTLET_003,TH_006,139.3322,83.03,114.2524,31.2224,13.4661,0.5301,0.0,0,0,0,1,12,18,81.0372,0.726724,5,0,106.1
2024-06-01,MLT_OUTLET_001,TH_001,134.1252,93.9,109.9827,16.0827,12.4234,0.5459,0.0,0,0,0,1,12,18,88.7272,0.853771,5,0,110.2
2024-06-01,MLT_OUTLET_001,TH_002,113.0811,101.7,92.7265,0.0,11.4131,0.572,2.8925,0,1,0,1,12,17,66.1598,1.06,7,1,110.2
2024-06-01,MLT_OUTLET_002,TH_003,134.6543,95.64,110.4165,14.7765,14.0671,0.7337,0.0,0,0,0,1,12,17,94.0363,0.866175,4,0,110.2
2024-06-01,MLT_OUTLET_002,TH_004,121.7724,87.94,99.8534,11.9134,11.7198,0.8762,0.0,0,0,0,1,12,16,86.1763,0.880691,5,0,110.2
2024-06-01,MLT_OUTLET_003,TH_005,135.4605,89.11,111.0776,21.9676,12.5728,0.8966,0.0,0,0,0,1,12,18,87.1226,0.802232,4,0,110.2
2024-06-01,MLT_OUTLET_003,TH_006,94.3339,76.34,77.3538,1.0138,8.9061,0.4593,7.0292,0,1,0,1,12,13,67.1833,0.986894,6,1,110.2
2024-07-01,MLT_OUTLET_001,TH_001,131.669,106.67,107.9686,1.2986,11.5089,0.6852,0.0,1,1,0,1,12,17,67.698,0.987973,7,1,115.4
2024-07-01,MLT_OUTLET_001,TH_002,113.5825,84.67,93.1376,8.4676,11.904,0.838,0.0,0,0,0,1,12,16,91.8198,0.909085,6,0,115.4
2024-07-01,MLT_OUTLET_002,TH_003,134.4287,99.49,110.2315,10.7415,14.0606,0.8546,0.0,0,0,0,1,12,17,86.451,0.902555,5,0,115.4
2024-07-01,MLT_OUTLET_002,TH_004,131.9182,89.05,108.1729,19.1229,13.1848,0.5575,0.0,0,0,0,1,12,18,89.204,0.823219,5,0,115.4
2024-07-01,MLT_OUTLET_003,TH_005,128.1191,96.77,105.0577,8.2877,11.8205,0.8413,0.0,0,0,0,1,12,17,85.0145,0.921113,6,0,115.4
2024-07-01,MLT_OUTLET_003,TH_006,106.9114,74.32,87.6673,13.3473,9.7255,0.5775,0.0,0,0,0,1,12,13,90.6661,0.84775,6,0,115.4
2024-08-01,MLT_OUTLET_001,TH_001,107.5798,81.11,88.2155,7.1055,9.6218,0.86,0.0,0,0,0,1,12,14,82.3851,0.919453,5,0,118.4
2024-08-01,MLT_OUTLET_001,TH_002,98.5595,88.64,80.8188,0.0,10.0704,0.3769,5.3129,0,1,0,1,12,15,56.6689,1.06,8,1,118.4
2024-08-01,MLT_OUTLET_002,TH_003,120.7881,94.14,99.0463,4.9063,12.2986,0.7429,0.0,0,1,0,1,12,15,83.6847,0.950465,6,1,118.4
2024-08-01,MLT_OUTLET_002,TH_004,100.781,88.38,82.6404,0.0,9.8774,0.6831,6.1794,0,1,0,1,12,15,58.6665,1.06,8,1,118.4
2024-08-01,MLT_OUTLET_003,TH_005,110.2791,99.18,90.4288,0.0,9.9918,0.3345,4.2771,0,1,0,1,12,16,57.2113,1.06,7,1,118.4
2024-08-01,MLT_OUTLET_003,TH_006,110.4101,83.85,90.5363,6.6863,10.4187,0.6264,0.0,0,0,0,1,12,14,87.8341,0.926148,5,0,118.4
2024-09-01,MLT_OUTLET_001,TH_001,96.8468,79.81,79.4144,0.0,8.7422,0.743,2.5495,1,1,0,1,12,14,55.7285,1.004982,7,1,109.2
2024-09-01,MLT_OUTLET_001,TH_002,125.037,94.65,102.5303,7.8803,13.354,0.5192,0.0,0,0,0,1,12,18,88.798,0.923142,5,0,109.2
2024-09-01,MLT_OUTLET_002,TH_003,125.6506,95.91,103.0335,7.1235,13.1384,0.4754,6.4898,1,1,0,1,12,17,62.2147,0.930862,7,1,109.2
2024-09-01,MLT_OUTLET_002,TH_004,133.5092,84.17,109.4775,25.3075,13.1848,0.6109,0.0,0,0,0,1,12,18,89.4778,0.768834,5,0,109.2
2024-09-01,MLT_OUTLET_003,TH_005,123.9648,84.62,101.6512,17.0312,11.8743,0.7771,0.0,0,0,0,1,12,17,84.4112,0.832455,5,0,109.2
2024-09-01,MLT_OUTLET_003,TH_006,130.5317,89.89,107.036,17.146,11.9699,0.6685,0.0,0,0,0,1,12,16,93.4851,0.839811,4,0,109.2
2024-10-01,MLT_OUTLET_001,TH_001,123.7929,88.18,101.5101,13.3301,11.0431,0.7793,0.0,0,0,0,1,12,16,88.2315,0.868682,4,0,104.0
2024-10-01,MLT_OUTLET_001,TH_002,112.0724,84.16,91.8994,7.7394,11.8879,0.8571,0.0,0,0,0,1,12,16,82.3549,0.915784,5,0,104.0
2024-10-01,MLT_OUTLET_002,TH_003,163.2072,103.44,133.8299,30.3899,16.5495,0.8683,0.0,0,0,0,1,10,20,88.3867,0.772921,4,0,104.0
2024-10-01,MLT_OUTLET_002,TH_004,118.6258,82.75,97.2732,14.5232,11.6023,0.8086,2.0357,0,0,0,1,12,17,85.5717,0.850697,6,0,104.0
2024-10-01,MLT_OUTLET_003,TH_005,140.5352,89.32,115.2389,25.9189,13.2713,0.8049,0.0,0,0,0,1,11,19,82.4346,0.775086,4,0,104.0
2024-10-01,MLT_OUTLET_003,TH_006,150.1397,84.28,123.1146,38.8346,14.2142,0.9318,0.0,0,0,0,1,11,19,87.5777,0.684566,4,0,104.0
2024-11-01,MLT_OUTLET_001,TH_001,156.3243,95.63,128.1859,32.5559,14.494,0.7789,0.0,0,0,0,1,9,21,91.948,0.746026,5,0,98.9
2024-11-01,MLT_OUTLET_001,TH_002,103.2547,77.93,84.6688,6.7388,11.0768,0.5725,0.0,0,1,0,1,12,16,79.6027,0.92041,5,0,98.9
2024-11-01,MLT_OUTLET_002,TH_003,149.1467,97.12,122.3003,25.1803,15.722,0.8093,0.0,0,0,0,1,11,19,85.1275,0.794111,4,0,98.9
2024-11-01,MLT_OUTLET_002,TH_004,114.656,66.24,94.0179,27.7779,11.7198,0.9324,0.0,0,0,0,1,12,16,89.104,0.704546,5,0,98.9
2024-11-01,MLT_OUTLET_003,TH_005,168.7222,86.22,138.3522,52.1322,16.0653,0.741,0.0,0,0,0,1,7,23,93.674,0.623192,3,0,98.9
2024-11-01,MLT_OUTLET_003,TH_006,116.0291,78.69,95.1438,16.4538,11.1699,0.712,0.0,0,0,0,1,12,16,80.3961,0.827064,6,0,98.9
2024-12-01,MLT_OUTLET_001,TH_001,127.9492,98.48,104.9184,6.4384,11.6347,0.6462,0.0,0,0,0,1,12,17,78.6711,0.938635,7,1,113.3
2024-12-01,MLT_OUTLET_001,TH_002,120.8039,89.72,99.0592,9.3392,12.6565,0.9094,0.0,0,0,0,1,12,17,88.8597,0.905721,6,0,113.3
2024-12-01,MLT_OUTLET_002,TH_003,114.1854,92.05,93.632,1.582,11.4751,0.6378,4.114,0,1,0,1,12,15,67.3022,0.983104,6,1,113.3
2024-12-01,MLT_OUTLET_002,TH_004,123.6922,84.22,101.4276,17.2076,12.4523,0.8519,0.0,0,0,0,1,12,17,91.6231,0.830346,5,0,113.3
2024-12-01,MLT_OUTLET_003,TH_005,113.9267,80.35,93.4199,13.0699,10.4773,0.661,0.0,0,0,0,1,12,15,86.2483,0.860095,6,0,113.3
2024-12-01,MLT_OUTLET_003,TH_006,111.4632,85.66,91.3998,5.7398,10.3881,0.6722,1.5987,0,1,0,1,12,15,63.7595,0.937201,7,1,113.3
2025-01-01,MLT_OUTLET_001,TH_001,170.0432,107.49,139.4354,31.9454,15.8744,0.8594,0.0,1,0,0,1,7,23,74.0923,0.770894,5,0,97.5
2025-01-01,MLT_OUTLET_001,TH_002,134.2179,82.05,110.0587,28.0087,14.1618,0.694,0.0,0,0,0,1,11,19,83.4803,0.745512,4,0,97.5
2025-01-01,MLT_OUTLET_002,TH_003,169.5053,97.59,138.9944,41.4044,17.377,0.6354,0.0,0,0,0,1,9,21,90.1279,0.702115,4,0,97.5
2025-01-01,MLT_OUTLET_002,TH_004,150.8624,91.74,123.7072,31.9672,14.6498,0.9206,0.0,1,0,0,1,10,20,84.2075,0.74159,4,0,97.5
2025-01-01,MLT_OUTLET_003,TH_005,136.7632,91.88,112.1458,20.2658,12.3213,0.8878,0.0,1,0,0,1,11,19,68.2728,0.81929,6,1,97.5
2025-01-01,MLT_OUTLET_003,TH_006,116.3327,83.18,95.3928,12.2128,11.1699,0.4851,0.0,0,0,0,1,12,16,87.587,0.871974,6,0,97.5
2025-02-01,MLT_OUTLET_001,TH_001,118.4151,89.96,97.1004,7.1404,10.8158,0.6186,0.0,0,1,0,1,12,17,81.6899,0.926464,6,0,99.6
2025-02-01,MLT_OUTLET_001,TH_002,120.5272,98.28,98.8323,0.5523,12.2616,0.6168,0.0,0,1,0,1,12,18,68.8155,0.994412,8,1,99.6
2025-02-01,MLT_OUTLET_002,TH_003,166.6257,93.88,136.6331,42.7531,17.377,0.6725,0.0,0,0,0,1,9,21,93.6055,0.687096,4,0,99.6
2025-02-01,MLT_OUTLET_002,TH_004,122.879,89.88,100.7608,10.8808,12.2848,0.8489,0.0,0,0,0,1,12,18,85.3097,0.892014,5,0,99.6
2025-02-01,MLT_OUTLET_003,TH_005,147.8013,94.79,121.197,26.407,13.6183,0.6361,0.0,0,0,0,1,9,21,86.7328,0.782115,5,0,99.6
2025-02-01,MLT_OUTLET_003,TH_006,143.7596,81.6,117.8829,36.2829,13.4661,0.7987,0.0,0,0,0,1,12,18,88.4351,0.692212,4,0,99.6
2025-03-01,MLT_OUTLET_001,TH_001,122.1272,77.52,100.1443,22.6243,11.0431,0.7899,0.0,0,0,0,1,12,16,83.1893,0.774083,5,0,103.9
2025-03-01,MLT_OUTLET_001,TH_002,113.5125,93.82,93.0803,0.0,11.5459,0.6327,3.6664,0,1,0,1,12,17,59.6451,1.007947,8,1,103.9
2025-03-01,MLT_OUTLET_002,TH_003,138.6386,91.1,113.6837,22.5837,14.0671,0.8439,0.0,1,0,0,1,12,17,81.7437,0.801346,4,0,103.9
2025-03-01,MLT_OUTLET_002,TH_004,143.09,88.99,117.3338,28.3438,13.9173,0.8063,0.0,0,0,0,1,11,19,93.8327,0.758435,5,0,103.9
2025-03-01,MLT_OUTLET_003,TH_005,149.853,85.82,122.8794,37.0594,13.9698,0.6792,0.0,0,0,0,1,10,20,81.465,0.698408,6,0,103.9
2025-03-01,MLT_OUTLET_003,TH_006,143.673,90.3,117.8119,27.5119,13.4661,0.6143,0.0,0,0,0,1,12,18,81.6278,0.766476,5,0,103.9
2025-04-01,MLT_OUTLET_001,TH_001,129.6395,85.42,106.3044,20.8844,11.7333,0.9216,0.0,0,0,0,1,12,17,92.4557,0.803541,4,0,106.0
2025-04-01,MLT_OUTLET_001,TH_002,132.8739,89.96,108.9566,18.9966,14.1618,0.8517,0.0,0,0,0,1,11,19,81.7885,0.82565,4,0,106.0
2025-04-01,MLT_OUTLET_002,TH_003,136.0364,93.95,111.5499,17.5999,14.0671,0.6634,0.0,0,0,0,1,12,17,81.3225,0.842224,5,0,106.0
2025-04-01,MLT_OUTLET_002,TH_004,114.1132,77.31,93.5729,16.2629,10.9874,0.8453,0.0,0,0,0,1,12,15,82.0988,0.826201,5,0,106.0
2025-04-01,MLT_OUTLET_003,TH_005,137.9338,94.22,113.1057,18.8857,12.3213,0.7213,6.7337,0,0,0,1,11,19,68.2407,0.833026,6,1,106.0
2025-04-01,MLT_OUTLET_003,TH_006,135.0755,76.67,110.7619,34.0919,12.718,0.8129,0.0,1,0,0,1,12,17,72.8345,0.692205,5,0,106.0
2025-05-01,MLT_OUTLET_001,TH_001,123.765,96.54,101.4873,4.9473,10.9201,0.8308,0.0,0,1,0,1,12,16,91.9146,0.951252,6,1,109.2
2025-05-01,MLT_OUTLET_001,TH_002,134.21,93.9,110.0522,16.1522,14.1618,0.6605,0.0,0,0,0,1,11,19,93.8544,0.853232,4,0,109.2
2025-05-01,MLT_OUTLET_002,TH_003,127.3491,85.37,104.4263,19.0563,13.2396,0.6911,0.0,0,0,0,1,12,16,85.0276,0.817515,6,0,109.2
2025-05-01,MLT_OUTLET_002,TH_004,125.6237,87.52,103.0114,15.4914,12.4523,0.7468,0.0,0,0,0,1,12,17,95.7368,0.849614,4,0,109.2
2025-05-01,MLT_OUTLET_003,TH_005,123.3003,87.07,101.1062,14.0362,11.1758,0.9329,0.0,0,0,0,1,12,16,94.1012,0.861173,4,0,109.2
2025-05-01,MLT_OUTLET_003,TH_006,122.909,93.64,100.7854,7.1454,11.7938,0.7439,8.1761,0,1,0,1,12,17,61.4501,0.929103,7,1,109.2
2025-06-01,MLT_OUTLET_001,TH_001,92.8642,82.38,76.1486,0.0,8.0105,0.473,7.7951,0,1,0,1,12,13,46.4679,1.06,8,1,113.4
2025-06-01,MLT_OUTLET_001,TH_002,123.5244,88.43,101.29,12.86,13.4165,0.8095,0.0,0,0,0,1,12,18,88.3402,0.873038,6,0,113.4
2025-06-01,MLT_OUTLET_002,TH_003,146.4934,99.57,120.1246,20.5546,14.8945,0.6047,0.0,0,0,0,1,12,18,88.6933,0.828889,4,0,113.4
2025-06-01,MLT_OUTLET_002,TH_004,116.5482,84.25,95.5695,11.3195,11.7198,0.7828,0.0,0,0,0,1,12,16,92.3485,0.881557,6,0,113.4
2025-06-01,MLT_OUTLET_003,TH_005,140.3558,90.53,115.0917,24.5617,13.2713,0.7802,0.0,0,0,0,1,11,19,85.6799,0.78659,5,0,113.4
2025-06-01,MLT_OUTLET_003,TH_006,98.6784,80.27,80.9163,0.6463,8.8961,0.3852,2.2152,0,1,0,1,12,13,59.0521,0.992013,8,1,113.4
2025-07-01,MLT_OUTLET_001,TH_001,127.8545,96.67,104.8407,8.1707,11.677,0.853,0.0,0,0,0,1,12,17,86.7505,0.922066,6,0,118.7
2025-07-01,MLT_OUTLET_001,TH_002,100.7622,83.88,82.625,0.0,10.1932,0.4494,0.0,0,1,0,1,12,14,77.5497,1.015189,6,1,118.7
2025-07-01,MLT_OUTLET_002,TH_003,96.1801,86.5,78.8676,0.0,9.7952,0.6331,8.0054,0,1,0,1,12,13,48.3458,1.06,8,1,118.7
2025-07-01,MLT_OUTLET_002,TH_004,113.1781,90.98,92.806,1.826,10.8066,0.6331,0.0,1,1,0,1,12,15,66.0692,0.980324,7,1,118.7
2025-07-01,MLT_OUTLET_003,TH_005,138.624,98.83,113.6716,14.8416,13.2713,0.8949,0.0,0,0,0,1,11,19,85.3251,0.869434,5,0,118.7
2025-07-01,MLT_OUTLET_003,TH_006,97.6994,84.51,80.1135,0.0,8.7735,0.5573,4.5105,0,1,0,1,12,13,55.8861,1.054878,8,1,118.7
2025-08-01,MLT_OUTLET_001,TH_001,109.4213,91.52,89.7255,0.0,10.0829,0.4768,0.0,1,1,0,1,12,15,69.621,1.02,7,1,121.9
2025-08-01,MLT_OUTLET_001,TH_002,97.9744,78.01,80.339,2.329,10.2859,0.6045,0.0,0,1,0,1,12,14,90.4962,0.97101,6,1,121.9
2025-08-01,MLT_OUTLET_002,TH_003,95.2684,81.75,78.12,0.0,9.8216,0.4593,5.7434,0,1,0,1,12,13,56.3292,1.046466,8,1,121.9
2025-08-01,MLT_OUTLET_002,TH_004,76.3436,68.66,62.6018,0.0,7.2434,0.5785,2.9877,0,1,0,1,12,11,63.457,1.06,8,1,121.9
2025-08-01,MLT_OUTLET_003,TH_005,136.7953,94.87,112.1722,17.3022,12.5728,0.8446,0.0,0,0,0,1,12,18,82.5319,0.845753,6,0,121.9
2025-08-01,MLT_OUTLET_003,TH_006,80.8126,70.44,66.2664,0.0,7.4153,0.6572,5.4098,0,1,0,1,12,11,51.5425,1.06,8,1,121.9
2025-09-01,MLT_OUTLET_001,TH_001,94.2787,84.79,77.3085,0.0,8.6267,0.6286,3.8555,0,1,0,1,12,14,56.91,1.06,7,1,112.4
2025-09-01,MLT_OUTLET_001,TH_002,106.7751,76.74,87.5556,10.8156,11.1804,0.6328,0.0,0,0,0,1,12,15,85.7846,0.876472,4,0,112.4
2025-09-01,MLT_OUTLET_002,TH_003,145.0309,95.26,118.9253,23.6653,14.8945,0.9302,0.0,0,0,0,1,12,18,84.0315,0.801007,5,0,112.4
2025-09-01,MLT_OUTLET_002,TH_004,110.2608,85.83,90.4138,4.5838,10.8015,0.4279,2.3665,1,1,0,1,12,16,66.3739,0.949301,7,1,112.4
2025-09-01,MLT_OUTLET_003,TH_005,134.6008,109.48,110.3727,0.8927,12.0594,0.7322,6.1768,1,1,0,1,11,19,47.7697,0.991912,8,1,112.4
2025-09-01,MLT_OUTLET_003,TH_006,122.6523,94.37,100.5749,6.2049,11.0779,0.7124,7.2916,0,1,0,1,12,16,55.7523,0.938306,8,1,112.4
2025-10-01,MLT_OUTLET_001,TH_001,140.0902,93.14,114.874,21.734,13.1136,0.7735,0.0,0,0,0,1,11,19,90.7242,0.810802,4,0,107.1
2025-10-01,MLT_OUTLET_001,TH_002,124.4482,89.01,102.0475,13.0375,13.4165,0.864,0.0,1,0,0,1,12,18,77.5975,0.872241,6,0,107.1
2025-10-01,MLT_OUTLET_002,TH_003,122.4322,93.69,100.3944,6.7044,12.3599,0.4577,7.3414,0,1,0,1,12,16,65.9153,0.933219,6,1,107.1
2025-10-01,MLT_OUTLET_002,TH_004,129.3434,91.08,106.0616,14.9816,13.1848,0.5594,0.0,0,0,0,1,12,18,90.8745,0.858746,4,0,107.1
2025-10-01,MLT_OUTLET_003,TH_005,157.7664,91.92,129.3684,37.4484,14.6683,0.705,0.0,0,0,0,1,9,21,94.2768,0.710529,4,0,107.1
2025-10-01,MLT_OUTLET_003,TH_006,122.3038,85.85,100.2892,14.4392,11.1699,0.8012,7.4901,0,0,0,1,12,16,72.3962,0.856025,5,1,107.1
2025-11-01,MLT_OUTLET_001,TH_001,119.4699,84.91,97.9653,13.0553,11.0431,0.5407,0.0,0,0,0,1,12,16,90.6433,0.866735,4,0,101.8
2025-11-01,MLT_OUTLET_001,TH_002,123.8082,78.24,101.5228,23.2828,13.4165,0.6544,0.0,0,0,0,1,12,18,94.6435,0.770665,4,0,101.8
2025-11-01,MLT_OUTLET_002,TH_003,132.6708,88.72,108.7901,20.0701,14.0671,0.6972,0.0,1,0,0,1,12,17,81.5041,0.815515,4,0,101.8
2025-11-01,MLT_OUTLET_002,TH_004,137.9018,78.58,113.0795,34.4995,13.9173,0.5585,0.0,0,0,0,1,11,19,90.0612,0.694909,5,0,101.8
