year,month,month_id,month_label,quarter,airport_passengers_international,tourism_demand_air_passengers_international,accommodation_nights_spent,unemployment_rate_percent,hicp_restaurants_hotels_index,hicp_restaurants_hotels_yoy,source_value_raw_airport,source_dataset_airport,source_airport_code_airport,source_scope_airport,source_value_raw_tourism,source_dataset_tourism,source_geo_tourism,source_scope_tourism,source_dataset_accommodation,source_geo_accommodation,source_scope_accommodation,source_dataset_labour,source_geo_labour,source_scope_labour,source_dataset_index_cpi,source_dataset_yoy_cpi,source_scope_cpi,period_date,month_num,airport_passengers_international__winsorized,airport_passengers_international__score_0_100,airport_passengers_international__used_flag,tourism_demand_air_passengers_international__winsorized,tourism_demand_air_passengers_international__score_0_100,tourism_demand_air_passengers_international__used_flag,accommodation_nights_spent__winsorized,accommodation_nights_spent__score_0_100,accommodation_nights_spent__used_flag,footfall_proxy_features_available,footfall_proxy_air_component_present_flag,footfall_proxy_core_components_present,external_context_flow_score_0_100_raw,external_context_flow_score_0_100,external_context_flow_band,footfall_proxy_signal_quality,footfall_proxy_weight_regime,external_context_flow_method,external_context_flow_inputs,external_context_flow_note
2025,1,2025-01,2025-01,1,508129.0,508129.0,603443.0,3.233333333333333,,2.85,508129 ,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",508129 ,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2025-01-01,1,539936.2,7.69,1,539936.2,7.69,1,603443.0,35.19,1,3,1,3,15.94,28.25,low contextual support,strong,balanced_full_blend,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2025,2,2025-02,2025-02,1,561141.0,561141.0,777390.0,3.1333333333333333,,3.15,561141 ,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",561141 ,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2025-02-01,2,561141.0,15.38,1,561141.0,15.38,1,777390.0,51.85,1,3,1,3,26.32,23.73,low contextual support,strong,balanced_full_blend,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2025,3,2025-03,2025-03,1,725982.0,725982.0,943394.0,3.0666666666666664,,2.55,725982 ,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",725982 ,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2025-03-01,3,725982.0,38.46,1,725982.0,38.46,1,943394.0,68.52,1,3,1,3,47.48,29.91,low contextual support,strong,balanced_full_blend,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2025,4,2025-04,2025-04,2,897538.0,897538.0,1075140.0,3.0,,2.95,897538 ,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",897538 ,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2025-04-01,4,897538.0,61.54,1,897538.0,61.54,1,1075140.0,83.33,1,3,1,3,68.08,47.29,moderate contextual support,strong,balanced_full_blend,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2025,5,2025-05,2025-05,2,928609.0,928609.0,1100903.0,2.966666666666667,,3.25,928609 ,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",928609 ,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2025-05-01,5,928609.0,76.92,1,928609.0,76.92,1,1100903.0,86.11,1,3,1,3,79.68,65.08,high contextual support,strong,balanced_full_blend,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2025,6,2025-06,2025-06,2,924368.0,924368.0,1137220.0,2.8666666666666667,,4.4,924368 ,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",924368 ,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2025-06-01,6,924368.0,69.23,1,924368.0,69.23,1,1137220.0,90.74,1,3,1,3,75.68,74.48,high contextual support,strong,balanced_full_blend,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2025,7,2025-07,2025-07,3,1036422.0,1036422.0,1319543.0,2.766666666666667,,3.7,1036422 ,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",1036422 ,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2025-07-01,7,1036422.0,92.31,1,1036422.0,92.31,1,1188398.8999999997,97.69,1,3,1,3,93.92,83.09,very high contextual support,strong,balanced_full_blend,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2025,8,2025-08,2025-08,3,1073178.0,1073178.0,1404114.0,2.733333333333333,,4.3,1073178 ,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",1073178 ,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2025-08-01,8,1051124.4,100.0,1,1051124.4,100.0,1,1188398.8999999997,97.69,1,3,1,3,99.31,89.64,very high contextual support,strong,balanced_full_blend,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2025,9,2025-09,2025-09,3,990959.0,990959.0,1145145.0,2.833333333333333,,4.15,990959 ,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",990959 ,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2025-09-01,9,990959.0,84.62,1,990959.0,84.62,1,1145145.0,91.67,1,3,1,3,86.74,93.32,very high contextual support,strong,balanced_full_blend,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2025,10,2025-10,2025-10,4,,,1255898.0,3.0,,4.35,: ,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",: ,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2025-10-01,10,,,0,,,0,1188398.8999999997,97.69,1,1,0,1,97.69,94.58,very high contextual support,limited,accommodation_only,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2025,11,2025-11,2025-11,4,,,924061.0,3.0666666666666664,,4.75,: ,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",: ,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2025-11-01,11,,,0,,,0,924061.0,65.74,1,1,0,1,65.74,83.39,very high contextual support,limited,accommodation_only,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
2025,12,2025-12,2025-12,4,,,777165.0,3.1666666666666665,,3.85,: ,Eurostat estat_ttr00017,MT_LMML,"Passengers carried, total, international",: ,Eurostat estat_ttr00016,MT,"Monthly international air passengers carried, country-level Malta proxy",tour_occ_nim,MT,"Eurostat monthly accommodation proxy (nights spent, Malta)",une_rt_m,MT,"Eurostat monthly unemployment rate proxy, Malta",,prc_hicp_manr,Eurostat HICP restaurants/hotels YoY proxy only; index pending,2025-12-01,12,,,0,,,0,777165.0,50.93,1,1,0,1,50.93,71.45,high contextual support,limited,accommodation_only,winsorized_percentile_weighted_blend,"airport_passengers_international, tourism_demand_air_passengers_international, accommodation_nights_spent","Monthly external context-support proxy only; not a direct hourly spa demand, outlet traffic, or observed daypart footfall measure. Must be interpreted alongside internal operating proxies for actionable daypart decisions."
