conflict_resolution_id,entity_scope,outlet_id,outlet_name,therapist_id,therapist_name,treatment_category,treatment_variant,session_duration_min,treatment_key,market_context,period_type,period_start,period_end,rolling_window_weeks,pricing_position,recommended_sell_price_eur,market_price_median_eur,commercial_market_price_median_eur,external_demand_proxy_index,external_stress_flag,revenue_eur,utilization_percent,yield_eur_per_sold_hour,revpath_eur_per_available_hour,bookings_count,rebooking_rate_percent,addon_attach_rate_percent,retail_attach_rate_percent,cancellation_rate_percent,no_show_rate_percent,complaint_rate_percent,schedule_adherence_percent,therapist_consistency_score_0_100,treatment_health_score_0_100,conflict_case_flag,conflict_pattern_code,conflict_pattern_group,conflict_priority_level,primary_tradeoff_dimension,secondary_tradeoff_dimension,root_cause_hypothesis,root_cause_confidence_level,recommended_resolution_path,manager_action_route,pricing_action_flag,staffing_action_flag,training_action_flag,retention_action_flag,governance_review_flag,burnout_guardrail_flag,leakage_risk_flag,score_confidence_level,sample_size_observations,dependency_coverage_flag,qa_status,audit_note,status
CRL_00146,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,massage,standard,60,massage|standard|60,Malta,weekly,2026-02-16,2026-02-22,12,accessible_premium,58.0,85.0,85.0,0.91,no,711.72,60.0,59.31,35.59,12,39.54,23.16,9.57,8.52,3.86,3.75,86.97999999999999,74.765,61.46,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,12,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00147,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,reflexology,standard,45,reflexology|standard|45,Malta,weekly,2026-02-16,2026-02-22,12,traffic_builder,34.0,75.0,75.0,0.91,no,417.12,52.94,46.35,24.54,12,51.73,25.51,9.83,11.68,4.61,2.42,86.97999999999999,74.765,55.54,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,12,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00148,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,scrub,standard,45,scrub|standard|45,Malta,weekly,2026-02-16,2026-02-22,12,premium_core,52.0,50.0,50.0,0.91,no,632.04,52.94,70.23,37.18,12,39.87,13.23,14.36,7.95,3.91,1.69,86.97999999999999,74.765,67.89,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,12,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00149,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,swedish,standard,60,swedish|standard|60,Malta,weekly,2026-02-16,2026-02-22,12,premium_core,64.0,69.5,69.5,0.91,no,740.4,60.0,61.7,37.02,12,47.63,24.65,9.83,10.7,2.85,1.95,86.97999999999999,74.765,67.71,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,12,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00150,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,wrap,standard,60,wrap|standard|60,Malta,weekly,2026-02-16,2026-02-22,12,premium_core,82.0,72.0,72.0,0.91,no,976.68,60.0,81.39,48.83,12,39.39,25.92,6.26,11.34,3.95,1.7,86.97999999999999,74.765,70.48,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,yes,no,no,medium,12,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00151,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,aromatherapy,standard,60,aromatherapy|standard|60,Malta,weekly,2026-02-23,2026-03-01,12,premium_core,64.0,76.0,76.0,1.05,no,911.68,63.64,65.12,41.44,14,55.51,17.61,15.21,7.12,3.48,3.4,85.83500000000001,74.445,70.03,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,14,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00152,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,body_treatment,standard,60,body_treatment|standard|60,Malta,weekly,2026-02-23,2026-03-01,12,premium_core,69.0,77.5,77.5,1.05,no,937.16,63.64,66.94,42.6,14,55.29,24.29,11.01,6.92,2.86,3.62,85.83500000000001,74.445,71.48,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,14,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00153,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,deep_tissue,standard,60,deep_tissue|standard|60,Malta,weekly,2026-02-23,2026-03-01,12,premium_core,78.0,80.0,80.0,1.05,no,1061.62,63.64,75.83,48.26,14,45.22,16.6,9.56,7.95,2.08,1.33,85.83500000000001,74.445,73.53,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,14,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00154,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,facial,basic,60,facial|basic|60,Malta,weekly,2026-02-23,2026-03-01,12,premium_core,94.0,100.0,100.0,1.05,no,1254.68,63.64,89.62,57.03,14,46.39,18.15,14.16,5.17,1.64,3.96,85.83500000000001,74.445,76.21,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,14,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00155,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,hot_stone,standard,75,hot_stone|standard|75,Malta,weekly,2026-02-23,2026-03-01,12,premium_core,95.0,90.0,90.0,1.05,no,723.36,55.56,72.34,40.19,8,45.02,26.07,17.34,8.8,3.17,1.27,85.83500000000001,74.445,66.28,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,8,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00156,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,massage,standard,60,massage|standard|60,Malta,weekly,2026-02-23,2026-03-01,12,accessible_premium,58.0,85.0,85.0,1.05,no,793.1,63.64,56.65,36.05,14,43.25,27.08,13.8,7.45,1.93,3.97,85.83500000000001,74.445,63.68,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,14,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00157,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,reflexology,standard,45,reflexology|standard|45,Malta,weekly,2026-02-23,2026-03-01,12,traffic_builder,34.0,75.0,75.0,1.05,no,471.66,56.76,44.92,25.5,14,42.04,14.98,15.36,7.05,2.06,1.53,85.83500000000001,74.445,56.02,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,14,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00158,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,scrub,standard,45,scrub|standard|45,Malta,weekly,2026-02-23,2026-03-01,12,premium_core,52.0,50.0,50.0,1.05,no,702.52,56.76,66.91,37.97,14,53.36,27.92,8.09,5.23,3.54,3.65,85.83500000000001,74.445,71.57,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,14,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00159,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,swedish,standard,60,swedish|standard|60,Malta,weekly,2026-02-23,2026-03-01,12,premium_core,64.0,69.5,69.5,1.05,no,868.84,63.64,62.06,39.49,14,52.6,15.59,8.69,8.03,2.99,1.46,85.83500000000001,74.445,70.29,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,14,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00160,treatment_outlet_period,MLT_OUTLET_002,Sliema,,,wrap,standard,60,wrap|standard|60,Malta,weekly,2026-02-23,2026-03-01,12,premium_core,82.0,72.0,72.0,1.05,no,1129.24,63.64,80.66,51.33,14,53.59,16.25,7.55,7.37,2.76,1.27,85.83500000000001,74.445,73.95,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,yes,no,no,medium,14,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00161,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,aromatherapy,standard,60,aromatherapy|standard|60,Malta,weekly,2026-01-05,2026-01-11,12,premium_core,64.0,76.0,76.0,0.92,no,652.1,55.56,65.21,36.23,10,48.82,20.81,7.04,11.42,4.36,3.43,92.99000000000001,75.41499999999999,64.72,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,10,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00162,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,body_treatment,standard,60,body_treatment|standard|60,Malta,weekly,2026-01-05,2026-01-11,12,premium_core,69.0,77.5,77.5,0.92,no,669.9,55.56,66.99,37.22,10,46.27,13.3,8.64,9.09,3.16,3.17,92.99000000000001,75.41499999999999,65.38,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,10,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00163,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,deep_tissue,standard,60,deep_tissue|standard|60,Malta,weekly,2026-01-05,2026-01-11,12,premium_core,78.0,80.0,80.0,0.92,no,778.7,55.56,77.87,43.26,10,46.02,21.48,15.9,7.9,4.34,2.49,92.99000000000001,75.41499999999999,69.71,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,10,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00164,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,facial,basic,60,facial|basic|60,Malta,weekly,2026-01-05,2026-01-11,12,premium_core,94.0,100.0,100.0,0.92,no,906.9,55.56,90.69,50.38,10,52.39,24.76,13.9,10.31,3.77,1.8,92.99000000000001,75.41499999999999,72.78,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,10,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00165,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,hot_stone,standard,75,hot_stone|standard|75,Malta,weekly,2026-01-05,2026-01-11,12,premium_core,95.0,90.0,90.0,0.92,no,578.58,48.39,77.14,37.33,6,48.42,22.88,13.42,11.07,4.06,3.51,92.99000000000001,75.41499999999999,64.77,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,6,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00166,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,massage,standard,60,massage|standard|60,Malta,weekly,2026-01-05,2026-01-11,12,accessible_premium,58.0,85.0,85.0,0.92,no,583.1,55.56,58.31,32.39,10,38.8,25.21,7.55,8.23,4.4,3.62,92.99000000000001,75.41499999999999,58.87,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,10,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00167,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,reflexology,standard,45,reflexology|standard|45,Malta,weekly,2026-01-05,2026-01-11,12,traffic_builder,34.0,75.0,75.0,0.92,no,327.6,48.39,43.68,21.14,10,50.57,20.12,6.08,10.57,2.96,3.45,92.99000000000001,75.41499999999999,52.23,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,10,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00168,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,scrub,standard,45,scrub|standard|45,Malta,weekly,2026-01-05,2026-01-11,12,premium_core,52.0,50.0,50.0,0.92,no,498.5,48.39,66.47,32.16,10,41.42,22.14,12.48,10.07,4.6,2.9,92.99000000000001,75.41499999999999,65.09,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,10,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00169,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,swedish,standard,60,swedish|standard|60,Malta,weekly,2026-01-05,2026-01-11,12,premium_core,64.0,69.5,69.5,0.92,no,645.1,55.56,64.51,35.84,10,53.74,17.47,13.59,8.03,4.16,2.62,92.99000000000001,75.41499999999999,66.51,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,10,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00170,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,wrap,standard,60,wrap|standard|60,Malta,weekly,2026-01-05,2026-01-11,12,premium_core,82.0,72.0,72.0,0.92,no,839.0,55.56,83.9,46.61,10,39.42,16.82,14.5,8.01,4.51,3.06,92.99000000000001,75.41499999999999,68.43,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,yes,no,no,medium,10,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00171,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,aromatherapy,standard,60,aromatherapy|standard|60,Malta,weekly,2026-01-12,2026-01-18,12,premium_core,64.0,76.0,76.0,0.88,yes,599.5,55.56,59.95,33.31,10,39.07,25.94,17.68,10.73,3.65,2.86,84.57,74.175,62.53,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,10,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00172,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,body_treatment,standard,60,body_treatment|standard|60,Malta,weekly,2026-01-12,2026-01-18,12,premium_core,69.0,77.5,77.5,0.88,yes,708.6,55.56,70.86,39.37,10,38.73,12.35,9.88,11.4,3.22,3.27,84.57,74.175,65.31,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,10,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00173,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,deep_tissue,standard,60,deep_tissue|standard|60,Malta,weekly,2026-01-12,2026-01-18,12,premium_core,78.0,80.0,80.0,0.88,yes,763.5,55.56,76.35,42.42,10,42.71,27.95,11.11,11.48,4.33,2.34,84.57,74.175,69.12,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,10,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00174,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,facial,basic,60,facial|basic|60,Malta,weekly,2026-01-12,2026-01-18,12,premium_core,94.0,100.0,100.0,0.88,yes,916.6,55.56,91.66,50.92,10,41.87,13.32,14.17,9.05,4.55,3.08,84.57,74.175,71.28,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,10,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00175,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,hot_stone,standard,75,hot_stone|standard|75,Malta,weekly,2026-01-12,2026-01-18,12,premium_core,95.0,90.0,90.0,0.88,yes,567.42,48.39,75.66,36.61,6,44.18,27.1,11.04,9.49,4.86,1.45,84.57,74.175,64.13,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,6,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00176,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,massage,standard,60,massage|standard|60,Malta,weekly,2026-01-12,2026-01-18,12,accessible_premium,58.0,85.0,85.0,0.88,yes,576.4,55.56,57.64,32.02,10,44.88,26.31,8.76,9.99,3.51,3.95,84.57,74.175,59.45,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,10,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00177,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,reflexology,standard,45,reflexology|standard|45,Malta,weekly,2026-01-12,2026-01-18,12,traffic_builder,34.0,75.0,75.0,0.88,yes,323.4,48.39,43.12,20.86,10,51.09,19.57,17.62,8.52,4.26,2.11,84.57,74.175,52.18,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,10,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00178,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,scrub,standard,45,scrub|standard|45,Malta,weekly,2026-01-12,2026-01-18,12,premium_core,52.0,50.0,50.0,0.88,yes,493.2,48.39,65.76,31.82,10,50.78,24.18,13.51,11.87,4.51,3.31,84.57,74.175,66.08,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,10,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00179,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,swedish,standard,60,swedish|standard|60,Malta,weekly,2026-01-12,2026-01-18,12,premium_core,64.0,69.5,69.5,0.88,yes,603.6,55.56,60.36,33.53,10,51.08,19.7,7.41,8.53,4.8,2.85,84.57,74.175,65.25,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,10,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00180,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,wrap,standard,60,wrap|standard|60,Malta,weekly,2026-01-12,2026-01-18,12,premium_core,82.0,72.0,72.0,0.88,yes,772.9,55.56,77.29,42.94,10,46.2,13.03,12.98,11.14,3.82,1.6,84.57,74.175,67.47,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,yes,no,no,medium,10,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00181,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,aromatherapy,standard,60,aromatherapy|standard|60,Malta,weekly,2026-01-19,2026-01-25,12,premium_core,64.0,76.0,76.0,0.84,yes,551.16,52.94,61.24,32.42,9,38.13,13.16,10.71,12.39,3.9,2.37,87.175,74.78,60.94,yes,HIGH_BOOKING_HIGH_CANCELLATION,leakage_tradeoff,medium,leakage,none,demand exists but leakage is elevated,low,review confirmation deposits and booking discipline,leakage_control,no,no,no,yes,no,no,yes,medium,9,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00182,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,body_treatment,standard,60,body_treatment|standard|60,Malta,weekly,2026-01-19,2026-01-25,12,premium_core,69.0,77.5,77.5,0.84,yes,607.32,52.94,67.48,35.72,9,51.7,24.48,6.48,11.6,3.86,3.08,87.175,74.78,65.28,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,9,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00183,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,deep_tissue,standard,60,deep_tissue|standard|60,Malta,weekly,2026-01-19,2026-01-25,12,premium_core,78.0,80.0,80.0,0.84,yes,686.61,52.94,76.29,40.39,9,40.22,19.98,13.42,9.62,3.76,3.96,87.175,74.78,67.28,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,9,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00184,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,facial,basic,60,facial|basic|60,Malta,weekly,2026-01-19,2026-01-25,12,premium_core,94.0,100.0,100.0,0.84,yes,846.18,52.94,94.02,49.78,9,46.22,13.41,10.21,11.44,3.3,1.98,87.175,74.78,71.13,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,9,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00185,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,hot_stone,standard,75,hot_stone|standard|75,Malta,weekly,2026-01-19,2026-01-25,12,premium_core,95.0,90.0,90.0,0.84,yes,532.02,48.39,70.94,34.32,6,46.34,23.03,15.61,9.51,4.07,1.4,87.175,74.78,63.11,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,6,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00186,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,massage,standard,60,massage|standard|60,Malta,weekly,2026-01-19,2026-01-25,12,accessible_premium,58.0,85.0,85.0,0.84,yes,495.9,52.94,55.1,29.17,9,49.24,12.51,17.23,9.87,3.49,2.91,87.175,74.78,57.59,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,9,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00187,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,reflexology,standard,45,reflexology|standard|45,Malta,weekly,2026-01-19,2026-01-25,12,traffic_builder,34.0,75.0,75.0,0.84,yes,286.2,45.76,42.4,19.4,9,48.29,24.83,10.07,11.37,4.7,3.61,87.175,74.78,50.53,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,9,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00188,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,scrub,standard,45,scrub|standard|45,Malta,weekly,2026-01-19,2026-01-25,12,premium_core,52.0,50.0,50.0,0.84,yes,473.4,45.76,70.13,32.09,9,49.94,19.24,13.72,9.52,5.07,2.64,87.175,74.78,65.64,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,9,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00189,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,swedish,standard,60,swedish|standard|60,Malta,weekly,2026-01-19,2026-01-25,12,premium_core,64.0,69.5,69.5,0.84,yes,566.01,52.94,62.89,33.29,9,41.89,14.55,16.46,12.13,3.44,1.18,87.175,74.78,63.28,yes,HIGH_BOOKING_HIGH_CANCELLATION,leakage_tradeoff,medium,leakage,none,demand exists but leakage is elevated,low,review confirmation deposits and booking discipline,leakage_control,no,no,no,yes,no,no,yes,medium,9,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00190,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,wrap,standard,60,wrap|standard|60,Malta,weekly,2026-01-19,2026-01-25,12,premium_core,82.0,72.0,72.0,0.84,yes,702.54,52.94,78.06,41.33,9,50.58,22.54,11.98,13.1,3.95,1.55,87.175,74.78,67.27,yes,HIGH_BOOKING_HIGH_CANCELLATION,leakage_tradeoff,medium,leakage,none,demand exists but leakage is elevated,low,review confirmation deposits and booking discipline,leakage_control,no,no,no,yes,yes,no,yes,medium,9,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00191,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,aromatherapy,standard,60,aromatherapy|standard|60,Malta,weekly,2026-01-26,2026-02-01,12,premium_core,64.0,76.0,76.0,0.95,no,693.77,57.89,63.07,36.51,11,54.28,22.41,8.39,9.88,2.86,3.99,94.08500000000001,74.33,66.18,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,11,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00192,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,body_treatment,standard,60,body_treatment|standard|60,Malta,weekly,2026-01-26,2026-02-01,12,premium_core,69.0,77.5,77.5,0.95,no,757.46,57.89,68.86,39.87,11,46.09,25.89,14.73,7.29,2.46,1.77,94.08500000000001,74.33,67.58,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,11,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00193,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,deep_tissue,standard,60,deep_tissue|standard|60,Malta,weekly,2026-01-26,2026-02-01,12,premium_core,78.0,80.0,80.0,0.95,no,861.63,57.89,78.33,45.35,11,54.49,12.64,16.4,8.7,3.09,2.11,94.08500000000001,74.33,71.69,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,11,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00194,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,facial,basic,60,facial|basic|60,Malta,weekly,2026-01-26,2026-02-01,12,premium_core,94.0,100.0,100.0,0.95,no,1021.46,57.89,92.86,53.76,11,52.66,26.41,11.06,8.75,3.85,2.46,94.08500000000001,74.33,74.61,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,11,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00195,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,hot_stone,standard,75,hot_stone|standard|75,Malta,weekly,2026-01-26,2026-02-01,12,premium_core,95.0,90.0,90.0,0.95,no,545.88,48.39,72.78,35.22,6,47.23,22.1,14.8,9.37,4.22,1.63,94.08500000000001,74.33,63.62,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,6,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
